"District","Year","AverageNDVI","MaxNDVI","MinNDVI"
"Guruve","2013",0.459308680578082,0.749142638,0.29243839
"Guruve","2014",0.468449359427397,0.74663843,0.286123433
"Guruve","2015",0.490500659435616,0.727740572,0.288314518
"Guruve","2016",0.436176047765027,0.65794353,0.275268311
"Guruve","2017",0.522641633849315,0.740671599,0.313239843
"Guruve","2018",0.487745240531507,0.721100917,0.290679286
"Guruve","2019",0.438154568893151,0.714655621,0.285077409
"Guruve","2020",0.440951861989071,0.676323659,0.29444247
"Guruve","2021",0.493103373843407,0.747125179,0.303866727
"Gutu","2000",0.400030717976271,0.540320946,0.291934498
"Gutu","2001",0.409665926126405,0.542138025,0.289188663
"Gutu","2002",0.370715603293151,0.533599211,0.27634329
"Gutu","2003",0.380126159232877,0.496581953,0.286013953
"Gutu","2004",0.388544820756831,0.524613003,0.287708119
"Gutu","2005",0.346357792260274,0.470104213,0.253016287
"Gutu","2006",0.405256704120548,0.55685705,0.287806035
"Gutu","2007",0.378927641041096,0.495364277,0.271299339
"Gutu","2008",0.369306088204918,0.541918648,0.286940454
"Gutu","2009",0.389374861884932,0.528436965,0.276742804
"Gutu","2010",0.398865855093151,0.521893146,0.28182031
"Gutu","2011",0.377691822210959,0.536704263,0.267031437
"Gutu","2012",0.364288235964481,0.506361443,0.274229471
"Gutu","2013",0.370340460641096,0.50483187,0.26708879
"Gutu","2014",0.389807247030137,0.541450692,0.285295796
"Gutu","2015",0.383184872671233,0.499686689,0.287448241
"Gutu","2016",0.360118714349727,0.498370609,0.267658352
"Gutu","2017",0.433694389745205,0.586371323,0.302677582
"Gutu","2018",0.408342003638356,0.565616446,0.301837763
"Gutu","2019",0.394844967367123,0.522564701,0.286328241
"Gutu","2020",0.376101131259563,0.51655762,0.263881361
"Gutu","2021",0.422316315629121,0.602049944,0.301128542
"Gwanda","2000",0.444091055064407,0.643963797,0.331955098
"Gwanda","2001",0.447051584740947,0.651108617,0.275745918
"Gwanda","2002",0.344009741287671,0.543079539,0.261497453
"Gwanda","2003",0.371920722583562,0.494155527,0.250340514
"Gwanda","2004",0.412502488010929,0.615911558,0.272237269
"Gwanda","2005",0.347264543978082,0.505769173,0.250140993
"Gwanda","2006",0.405645242893151,0.613124243,0.259983426
"Gwanda","2007",0.403873358945205,0.596954146,0.263958486
"Gwanda","2008",0.370730715677596,0.611179758,0.255371369
"Gwanda","2009",0.410499203076712,0.639190099,0.259120695
"Gwanda","2010",0.403347616358904,0.544715267,0.263945404
"Gwanda","2011",0.387758116956164,0.632194232,0.258451586
"Gwanda","2012",0.33561001334153,0.533230007,0.256855405
"Gwanda","2013",0.354590411482192,0.478660055,0.243873538
"Gwanda","2014",0.420143258750685,0.669684867,0.275574471
"Gwanda","2015",0.37631644310411,0.572657666,0.270359054
"Gwanda","2016",0.364742335057377,0.542545804,0.243245395
"Gwanda","2017",0.446042713180822,0.664834716,0.28953188
"Gwanda","2018",0.409478081819178,0.601647848,0.267476423
"Gwanda","2019",0.361724389065753,0.542873033,0.258183863
"Gwanda","2020",0.362328969120219,0.549381474,0.234391409
"Gwanda","2021",0.457495325826923,0.68342831,0.296160311
"Gweru","2000",0.440299650044068,0.609655113,0.314014913
"Gweru","2001",0.451370101700565,0.615974906,0.300623981
"Gweru","2002",0.390027265315068,0.604979695,0.280793273
"Gweru","2003",0.395733756860274,0.54271719,0.273997913
"Gweru","2004",0.436498607218579,0.585486334,0.304851108
"Gweru","2005",0.39341325849863,0.567377174,0.259748722
"Gweru","2006",0.457491414652055,0.645271826,0.300370819
"Gweru","2007",0.407923978479452,0.583157329,0.279975312
"Gweru","2008",0.421382841409836,0.608274625,0.295986545
"Gweru","2009",0.4534553308,0.633743526,0.302474027
"Gweru","2010",0.447867212531507,0.582671636,0.292401187
"Gweru","2011",0.426580156810959,0.622491954,0.286056192
"Gweru","2012",0.384908167021858,0.548567542,0.276075394
"Gweru","2013",0.377058878041096,0.558728562,0.260636939
"Gweru","2014",0.417764868816438,0.611290146,0.285731741
"Gweru","2015",0.407060721043836,0.569744243,0.274019547
"Gweru","2016",0.402196833480874,0.606324348,0.27277972
"Gweru","2017",0.476515606356164,0.654618738,0.312228154
"Gweru","2018",0.423836063227397,0.620977868,0.294542824
"Gweru","2019",0.380665332668493,0.564623588,0.256935959
"Gweru","2020",0.395652257795082,0.592175897,0.261254409
"Gweru","2021",0.456913732648352,0.666575632,0.309831076
"Harare","2000",0.442465167281356,0.570650167,0.333939404
"Harare","2001",0.432600324517857,0.598601162,0.316151426
"Harare","2002",0.407860806435616,0.583740324,0.298198189
"Harare","2003",0.426390127980822,0.575136084,0.300845251
"Harare","2004",0.435247010136612,0.650206901,0.302270071
"Harare","2005",0.414771998241096,0.612523174,0.29291238
"Harare","2006",0.445822437684932,0.769029915,0.302089585
"Harare","2007",0.425844555912329,0.61833852,0.289030758
"Harare","2008",0.422055299434426,0.656750923,0.30195406
"Harare","2009",0.440117678084932,0.632438942,0.30280695
"Harare","2010",0.448341532912329,0.618116736,0.293066139
"Harare","2011",0.433908676989041,0.636783586,0.290981615
"Harare","2012",0.430999937076503,0.601312574,0.292285273
"Harare","2013",0.424435536378082,0.611958812,0.299214011
"Harare","2014",0.40598461019726,0.610583026,0.281597175
"Harare","2015",0.412435389824658,0.570275744,0.298381576
"Harare","2016",0.412716161057377,0.590306081,0.282676615
"Harare","2017",0.446157694610959,0.620085106,0.311714938
"Harare","2018",0.429653764553425,0.608956669,0.304912518
"Harare","2019",0.394839757172603,0.606049647,0.26960646
"Harare","2020",0.382499945153005,0.613625722,0.265233831
"Harare","2021",0.416734136637363,0.613130154,0.289209455
"Hurungwe","2000",0.458235969891525,0.724824917,0.287549502
"Hurungwe","2001",0.509519490381616,0.70695798,0.307939672
"Hurungwe","2002",0.470199791750685,0.713760106,0.281304532
"Hurungwe","2003",0.483623988328767,0.692630228,0.296735199
"Hurungwe","2004",0.500646481101093,0.708412074,0.293279269
"Hurungwe","2005",0.439233212378082,0.69952775,0.271759209
"Hurungwe","2006",0.498626167315068,0.747851707,0.293157385
"Hurungwe","2007",0.476945313712329,0.717353481,0.278157071
"Hurungwe","2008",0.506286342273224,0.747460703,0.299321874
"Hurungwe","2009",0.532713052457534,0.757739368,0.310968241
"Hurungwe","2010",0.510637413109589,0.726015137,0.296112016
"Hurungwe","2011",0.482597434769863,0.767566801,0.297958672
"Hurungwe","2012",0.465158637685792,0.711239023,0.279694944
"Hurungwe","2013",0.471997368276712,0.748246459,0.293630992
"Hurungwe","2014",0.488308473347945,0.77422687,0.288746236
"Hurungwe","2015",0.496029874649315,0.743571589,0.29171957
"Hurungwe","2016",0.474246317155738,0.710433735,0.278953554
"Hurungwe","2017",0.548664250279452,0.758482908,0.318000155
"Hurungwe","2018",0.502012220783562,0.736848982,0.301063415
"Hurungwe","2019",0.436104077443836,0.711594061,0.270732821
"Hurungwe","2020",0.470101303021858,0.718383435,0.294737418
"Hurungwe","2021",0.498322914335165,0.774587529,0.308646454
"Hwange","2000",0.464477705864407,0.685993606,0.311807394
"Hwange","2001",0.499861054125348,0.686530659,0.30609172
"Hwange","2002",0.411480556980822,0.623258249,0.283068756
"Hwange","2003",0.38599348649863,0.559581085,0.256935044
"Hwange","2004",0.467273115114754,0.660813887,0.295688978
"Hwange","2005",0.413708523219178,0.667561201,0.263067709
"Hwange","2006",0.498410632030137,0.726507317,0.310533243
"Hwange","2007",0.430956538030137,0.635588357,0.284225749
"Hwange","2008",0.472985751590164,0.724965719,0.298997403
"Hwange","2009",0.496723694315069,0.722292256,0.313332549
"Hwange","2010",0.491197250030137,0.664039264,0.304269471
"Hwange","2011",0.453977976180822,0.691824877,0.291596998
"Hwange","2012",0.426946899740437,0.66859502,0.287019787
"Hwange","2013",0.433798403438356,0.675363591,0.285618681
"Hwange","2014",0.472127699890411,0.696043173,0.296548579
"Hwange","2015",0.443868644558904,0.663629343,0.280867601
"Hwange","2016",0.427895483057377,0.655746853,0.279277142
"Hwange","2017",0.497325173443836,0.727752179,0.30908714
"Hwange","2018",0.467919823032877,0.681212504,0.301101866
"Hwange","2019",0.42706657970137,0.652439496,0.282953954
"Hwange","2020",0.44748056357377,0.681038092,0.286148691
"Hwange","2021",0.484906730667582,0.732739881,0.315118101
"Insiza","2000",0.436230658613559,0.618631861,0.314304765
"Insiza","2001",0.446848626209497,0.616481746,0.284723138
"Insiza","2002",0.359893701252055,0.58821077,0.257496845
"Insiza","2003",0.399156203939726,0.543605854,0.268250507
"Insiza","2004",0.426772986120219,0.597878713,0.287776213
"Insiza","2005",0.363293844865753,0.54468817,0.247879659
"Insiza","2006",0.453990097156164,0.656744927,0.287057404
"Insiza","2007",0.396608928654795,0.58536305,0.269575791
"Insiza","2008",0.407925380852459,0.630222828,0.278635986
"Insiza","2009",0.435302805821918,0.635639625,0.281869921
"Insiza","2010",0.438847788893151,0.583189838,0.285658668
"Insiza","2011",0.41205832800274,0.630628542,0.271997803
"Insiza","2012",0.35458337626776,0.55117154,0.261185641
"Insiza","2013",0.36434751330411,0.508753683,0.249369558
"Insiza","2014",0.4270502154,0.624847806,0.284512465
"Insiza","2015",0.392532016786301,0.585528303,0.266568805
"Insiza","2016",0.372492391295082,0.581014188,0.252582383
"Insiza","2017",0.475661590024658,0.649940828,0.304049458
"Insiza","2018",0.430041627309589,0.645420523,0.293399821
"Insiza","2019",0.36780882590411,0.533956362,0.254814796
"Insiza","2020",0.398139835882514,0.597247299,0.25155439
"Insiza","2021",0.455477674714286,0.673458142,0.297806248
"Kadoma","2000",0.48695150939322,0.67381935,0.319565381
"Kadoma","2001",0.50289202516156,0.703188765,0.320090607
"Kadoma","2002",0.43209378300274,0.629690675,0.280388939
"Kadoma","2003",0.444584449975342,0.633918018,0.289042797
"Kadoma","2004",0.489870538289617,0.689026923,0.300398644
"Kadoma","2005",0.43546191739726,0.666197992,0.274278524
"Kadoma","2006",0.478146611723288,0.715452587,0.295588449
"Kadoma","2007",0.438767974871233,0.629880975,0.282615596
"Kadoma","2008",0.461099269237705,0.671283743,0.297232384
"Kadoma","2009",0.498495117227397,0.685199643,0.308989591
"Kadoma","2010",0.486433855112329,0.665344692,0.293682327
"Kadoma","2011",0.452425538523288,0.681365184,0.287547996
"Kadoma","2012",0.441616237729508,0.665593024,0.292736142
"Kadoma","2013",0.427720649879452,0.641234988,0.284653311
"Kadoma","2014",0.452178685810959,0.691644559,0.285289224
"Kadoma","2015",0.460046993473973,0.647261253,0.287138194
"Kadoma","2016",0.452412052240437,0.681655632,0.28878794
"Kadoma","2017",0.511516731942466,0.722427901,0.321571942
"Kadoma","2018",0.474430272665753,0.70121544,0.303802739
"Kadoma","2019",0.435489855934247,0.685292574,0.285905477
"Kadoma","2020",0.427831229885246,0.639348139,0.284471951
"Kadoma","2021",0.489317016593407,0.730475451,0.317831609
"Kariba","2000",0.377645098159322,0.635209997,0.239189356
"Kariba","2001",0.402911091339833,0.672887233,0.212656229
"Kariba","2002",0.358660791139726,0.625705228,0.169047206
"Kariba","2003",0.345608025794521,0.574917045,0.181341059
"Kariba","2004",0.358211653863388,0.601839294,0.197342886
"Kariba","2005",0.314158423915068,0.5820032,0.162261541
"Kariba","2006",0.379788886131507,0.649152777,0.215308557
"Kariba","2007",0.350152858613699,0.577748988,0.185107182
"Kariba","2008",0.361852899308743,0.573020717,0.191931086
"Kariba","2009",0.391385260627397,0.620822207,0.166343057
"Kariba","2010",0.385641748947945,0.640464139,0.170404346
"Kariba","2011",0.379853970610959,0.644187243,0.181997669
"Kariba","2012",0.365454786434426,0.626663665,0.186012881
"Kariba","2013",0.356866733531507,0.656111429,0.17257403
"Kariba","2014",0.376911719142466,0.65800107,0.177289046
"Kariba","2015",0.385669493473973,0.62007221,0.204651803
"Kariba","2016",0.367470048311475,0.600022955,0.212027089
"Kariba","2017",0.415455989578082,0.634698279,0.215979204
"Kariba","2018",0.386235783863014,0.581972376,0.218972546
"Kariba","2019",0.346136314865753,0.61113701,0.190049001
"Kariba","2020",0.389322930497268,0.614898469,0.195501449
"Kariba","2021",0.377618643456044,0.667759197,0.213597628
"Kwekwe","2000",0.45568019858983,0.64055153,0.318309666
"Kwekwe","2001",0.471266057191549,0.6572401,0.314443557
"Kwekwe","2002",0.41048998519726,0.602474136,0.276638179
"Kwekwe","2003",0.415028911956164,0.573489093,0.280212532
"Kwekwe","2004",0.474863603775956,0.637962588,0.302325877
"Kwekwe","2005",0.423290934331507,0.620163631,0.280856401
"Kwekwe","2006",0.479100489068493,0.694983058,0.306184712
"Kwekwe","2007",0.418232859931507,0.610920734,0.28760823
"Kwekwe","2008",0.452977375773224,0.652181443,0.309438022
"Kwekwe","2009",0.478180447350685,0.665184004,0.309842821
"Kwekwe","2010",0.460906443832877,0.641914923,0.291656455
"Kwekwe","2011",0.451044806230137,0.664112814,0.298730181
"Kwekwe","2012",0.422137569969945,0.6138117,0.292797132
"Kwekwe","2013",0.406952572027397,0.611812837,0.288479392
"Kwekwe","2014",0.444916058416438,0.658041289,0.295819286
"Kwekwe","2015",0.442344167846575,0.620692515,0.297957617
"Kwekwe","2016",0.431355135530055,0.629813226,0.291723146
"Kwekwe","2017",0.500670159665753,0.689709513,0.327396119
"Kwekwe","2018",0.462979390561644,0.659109295,0.31208056
"Kwekwe","2019",0.426096683860274,0.652921639,0.289996103
"Kwekwe","2020",0.417740778822404,0.599195754,0.289015867
"Kwekwe","2021",0.487444088277473,0.69885193,0.332244294
"Lupane","2000",0.4717352994,0.641042665,0.335842137
"Lupane","2001",0.485690892462396,0.626659894,0.33898949
"Lupane","2002",0.437207980052055,0.588344058,0.315396812
"Lupane","2003",0.422553677476712,0.587549422,0.287739678
"Lupane","2004",0.475062497562842,0.629180618,0.318963721
"Lupane","2005",0.426397191936986,0.619059633,0.286479791
"Lupane","2006",0.489574350463014,0.677885844,0.320311121
"Lupane","2007",0.429939461824658,0.585968892,0.298628637
"Lupane","2008",0.459623600103825,0.641942641,0.320687433
"Lupane","2009",0.490737335128767,0.643467356,0.332649928
"Lupane","2010",0.485083708717808,0.63828776,0.322688288
"Lupane","2011",0.468082590745205,0.650705941,0.319669285
"Lupane","2012",0.431381514081967,0.618352617,0.309689494
"Lupane","2013",0.429889298153425,0.633007101,0.30296164
"Lupane","2014",0.470734694394521,0.653845861,0.314493913
"Lupane","2015",0.436989816441096,0.602737027,0.308910625
"Lupane","2016",0.449712153286885,0.657200544,0.300570381
"Lupane","2017",0.513569646810959,0.682361931,0.353614752
"Lupane","2018",0.468728231169863,0.637384363,0.32674826
"Lupane","2019",0.434384940786301,0.646463148,0.302276594
"Lupane","2020",0.441483147155738,0.607795184,0.29938862
"Lupane","2021",0.474066957107143,0.667179563,0.338336356
"Makonde","2000",0.500149972145763,0.696678208,0.318246691
"Makonde","2001",0.51771219882153,0.695327628,0.335354115
"Makonde","2002",0.475987039008219,0.684512162,0.291627745
"Makonde","2003",0.490106392542466,0.6871902,0.305913108
"Makonde","2004",0.502418230010929,0.695541874,0.301235592
"Makonde","2005",0.436092839813699,0.666842121,0.269842578
"Makonde","2006",0.510445733649315,0.743215299,0.302031075
"Makonde","2007",0.491580579580822,0.708478301,0.2962935
"Makonde","2008",0.496453977270492,0.717846939,0.303135766
"Makonde","2009",0.528325489416438,0.726548312,0.316086362
"Makonde","2010",0.496678521350685,0.713136881,0.291647061
"Makonde","2011",0.490211918367123,0.735200896,0.29413166
"Makonde","2012",0.488182224691257,0.716343156,0.301607423
"Makonde","2013",0.487085895356164,0.734019958,0.30087192
"Makonde","2014",0.493372528709589,0.741484492,0.299977787
"Makonde","2015",0.494967187271233,0.707075938,0.299042708
"Makonde","2016",0.500950903898907,0.709249467,0.297300631
"Makonde","2017",0.53508117660274,0.761742776,0.324145922
"Makonde","2018",0.504701618753425,0.738530904,0.303990723
"Makonde","2019",0.448361028438356,0.723749041,0.277986665
"Makonde","2020",0.468346172754098,0.712699655,0.296787423
"Makonde","2021",0.491324730239011,0.748565206,0.309490701
"Makoni","2000",0.445723542328814,0.613775778,0.316958765
"Makoni","2001",0.455269482459155,0.647383503,0.319598288
"Makoni","2002",0.412152233186301,0.589952183,0.29148971
"Makoni","2003",0.420627681372603,0.590620641,0.299565905
"Makoni","2004",0.438978994363388,0.607296735,0.303363558
"Makoni","2005",0.397527132416438,0.575962553,0.270508694
"Makoni","2006",0.462170648287671,0.636707118,0.308170058
"Makoni","2007",0.438082813175342,0.60513168,0.298142559
"Makoni","2008",0.410917542598361,0.640834631,0.295672242
"Makoni","2009",0.450188946463014,0.622970972,0.303679008
"Makoni","2010",0.448271364646575,0.615575506,0.296279293
"Makoni","2011",0.448343994624658,0.641649178,0.29503586
"Makoni","2012",0.426937568650273,0.597387777,0.302236797
"Makoni","2013",0.448390238663014,0.618224086,0.307504759
"Makoni","2014",0.437289890909589,0.634389973,0.302639831
"Makoni","2015",0.434245899452055,0.60091503,0.304488418
"Makoni","2016",0.428353936210383,0.605053497,0.293478367
"Makoni","2017",0.480838633542466,0.658000126,0.318542354
"Makoni","2018",0.462504756287671,0.659771738,0.327679255
"Makoni","2019",0.443619053791781,0.604064199,0.304160386
"Makoni","2020",0.428306358092896,0.618151965,0.288100098
"Makoni","2021",0.458921441585165,0.6762386,0.323876791
"Mangwe (South)","2000",0.425472800416949,0.601427892,0.308507982
"Mangwe (South)","2001",0.415775560749304,0.594676974,0.26233328
"Mangwe (South)","2002",0.331069798024658,0.525390937,0.244486316
"Mangwe (South)","2003",0.307735045613699,0.420964488,0.220115222
"Mangwe (South)","2004",0.379140545374317,0.558802493,0.258147151
"Mangwe (South)","2005",0.340005846846575,0.489624055,0.238070436
"Mangwe (South)","2006",0.413025009643836,0.603138053,0.267092014
"Mangwe (South)","2007",0.376335141715068,0.539297983,0.259470104
"Mangwe (South)","2008",0.355004142021858,0.551525772,0.251850929
"Mangwe (South)","2009",0.394538214482192,0.58361818,0.259688162
"Mangwe (South)","2010",0.398514078216438,0.515733625,0.256773387
"Mangwe (South)","2011",0.388552293410959,0.585883016,0.261422235
"Mangwe (South)","2012",0.346189806248634,0.51866169,0.258185384
"Mangwe (South)","2013",0.345731424635616,0.522435125,0.246635536
"Mangwe (South)","2014",0.413769110216438,0.598942874,0.273881039
"Mangwe (South)","2015",0.368052225613699,0.546774485,0.260913974
"Mangwe (South)","2016",0.357612125808743,0.529767102,0.247635468
"Mangwe (South)","2017",0.440066525871233,0.641560866,0.286447872
"Mangwe (South)","2018",0.375622261715069,0.566163697,0.2562997
"Mangwe (South)","2019",0.358473403205479,0.538478869,0.251979648
"Mangwe (South)","2020",0.362616893909836,0.522961067,0.23108914
"Mangwe (South)","2021",0.426073343450549,0.658310686,0.28345871
"Marondera","2000",0.439507098949153,0.583715604,0.322070022
"Marondera","2001",0.452967923645251,0.638333455,0.318478617
"Marondera","2002",0.430183902172603,0.597867603,0.314145071
"Marondera","2003",0.428380355945205,0.570802308,0.307091345
"Marondera","2004",0.452368190584699,0.596820511,0.324863841
"Marondera","2005",0.410722147567123,0.587152442,0.285083792
"Marondera","2006",0.467344415542466,0.646533556,0.319032181
"Marondera","2007",0.436186236068493,0.61958221,0.298056768
"Marondera","2008",0.421823942213115,0.62729378,0.309627319
"Marondera","2009",0.460078858863014,0.625910057,0.315665113
"Marondera","2010",0.455876018276712,0.599207495,0.296655931
"Marondera","2011",0.448455473857534,0.640413399,0.300870745
"Marondera","2012",0.437457984513661,0.609311486,0.308926283
"Marondera","2013",0.443301179830137,0.604112529,0.309526158
"Marondera","2014",0.427854528293151,0.631615546,0.301717882
"Marondera","2015",0.43663523900274,0.595733884,0.315384547
"Marondera","2016",0.435988068360656,0.607386055,0.300099655
"Marondera","2017",0.471229838890411,0.647779344,0.322533849
"Marondera","2018",0.46050389320274,0.624467407,0.336998627
"Marondera","2019",0.43070405399726,0.614411222,0.297869823
"Marondera","2020",0.425535665877049,0.602078125,0.293736899
"Marondera","2021",0.454581707065934,0.663588411,0.320846826
"Masvingo","2000",0.479622764050847,0.647090152,0.346653681
"Masvingo","2001",0.496659015282123,0.66512797,0.350120736
"Masvingo","2002",0.424645996835616,0.620380913,0.300219529
"Masvingo","2003",0.476954730816438,0.598411399,0.355624986
"Masvingo","2004",0.46340410002459,0.634839298,0.32935346
"Masvingo","2005",0.403899470076712,0.57096854,0.277368333
"Masvingo","2006",0.492943790342466,0.667261443,0.31775067
"Masvingo","2007",0.450893838876712,0.601154183,0.302091785
"Masvingo","2008",0.433967545724044,0.637181848,0.313802893
"Masvingo","2009",0.468549040838356,0.640451499,0.312313155
"Masvingo","2010",0.47718507880274,0.63027377,0.323689389
"Masvingo","2011",0.434701485975342,0.63679096,0.295725016
"Masvingo","2012",0.404834773510929,0.576240982,0.295456901
"Masvingo","2013",0.415022339158904,0.564356617,0.288337001
"Masvingo","2014",0.48047251460274,0.658736897,0.323657226
"Masvingo","2015",0.432920257830137,0.60757013,0.310399962
"Masvingo","2016",0.409843278688525,0.603152439,0.277553463
"Masvingo","2017",0.515861862326027,0.689601549,0.340218991
"Masvingo","2018",0.476230538873973,0.654807619,0.338299545
"Masvingo","2019",0.446779108391781,0.630730524,0.31392154
"Masvingo","2020",0.448031005306011,0.600891114,0.302507942
"Masvingo","2021",0.499580025123626,0.681910687,0.345285704
"Matobo","2000",0.435175673728814,0.614928637,0.32134898
"Matobo","2001",0.441728102724234,0.629825016,0.276508519
"Matobo","2002",0.353471351909589,0.545997063,0.262139127
"Matobo","2003",0.347653926854795,0.468077936,0.242045082
"Matobo","2004",0.393212577590164,0.572380162,0.272535141
"Matobo","2005",0.347965921312329,0.498593628,0.244478013
"Matobo","2006",0.410576407556164,0.593988579,0.271229399
"Matobo","2007",0.394194373520548,0.551443966,0.268010625
"Matobo","2008",0.379751449360656,0.597724829,0.267991545
"Matobo","2009",0.420136932813699,0.614901187,0.27641821
"Matobo","2010",0.412417764208219,0.527916051,0.272459418
"Matobo","2011",0.396942938249315,0.609030509,0.270048319
"Matobo","2012",0.342474124909836,0.498491814,0.257413619
"Matobo","2013",0.353812873389041,0.506091455,0.248845747
"Matobo","2014",0.419346125347945,0.602462492,0.279914011
"Matobo","2015",0.376259827693151,0.545562872,0.270149655
"Matobo","2016",0.363467680885246,0.542557664,0.255702789
"Matobo","2017",0.449411608882192,0.642835396,0.298467993
"Matobo","2018",0.389523455391781,0.567001726,0.266816277
"Matobo","2019",0.36485987909589,0.533800934,0.258186052
"Matobo","2020",0.365014426811475,0.527600213,0.226123555
"Matobo","2021",0.432021143510989,0.654712031,0.292133402
"Mazowe","2000",0.484597188508475,0.665309494,0.339203839
"Mazowe","2001",0.500254886393064,0.812682927,0.351291083
"Mazowe","2002",0.462918279082192,0.684231105,0.312460866
"Mazowe","2003",0.484783093882192,0.688221279,0.328779731
"Mazowe","2004",0.488064287409836,0.690628149,0.316974131
"Mazowe","2005",0.460287202884932,0.689322791,0.288318164
"Mazowe","2006",0.506652822887671,0.752523093,0.32769151
"Mazowe","2007",0.482947342035616,0.710562178,0.31349377
"Mazowe","2008",0.486627479333333,0.7693708,0.320220661
"Mazowe","2009",0.502378435063014,0.714143698,0.322663286
"Mazowe","2010",0.505195022682192,0.732652104,0.318842816
"Mazowe","2011",0.488488908693151,0.732527274,0.31304797
"Mazowe","2012",0.483882103204918,0.71592708,0.312239244
"Mazowe","2013",0.479265470789041,0.726111287,0.310653708
"Mazowe","2014",0.471098510273973,0.7340924,0.297379175
"Mazowe","2015",0.482661819235616,0.711944468,0.313733872
"Mazowe","2016",0.48855597586612,0.70418558,0.307403259
"Mazowe","2017",0.520623543471233,0.742103754,0.338806205
"Mazowe","2018",0.496357467824658,0.722837534,0.326705185
"Mazowe","2019",0.463652182147945,0.729361698,0.301040359
"Mazowe","2020",0.461168193956284,0.710952099,0.300224726
"Mazowe","2021",0.496786328217033,0.752650836,0.324378876
"Mberengwa","2000",0.467022512094915,0.6272899,0.359073897
"Mberengwa","2001",0.471045873404494,0.633140143,0.33526222
"Mberengwa","2002",0.379845891882192,0.569119255,0.280462438
"Mberengwa","2003",0.434954740430137,0.561805001,0.314081816
"Mberengwa","2004",0.44771014815847,0.622932535,0.314231938
"Mberengwa","2005",0.361409508257534,0.517794669,0.255746512
"Mberengwa","2006",0.474684243112329,0.660968013,0.2939236
"Mberengwa","2007",0.439250516956164,0.599585477,0.286780391
"Mberengwa","2008",0.407823182010929,0.606017992,0.286871998
"Mberengwa","2009",0.445648315756164,0.627420722,0.294816866
"Mberengwa","2010",0.447342890832877,0.608379009,0.300134326
"Mberengwa","2011",0.419507168476712,0.627376336,0.278994427
"Mberengwa","2012",0.382621425079235,0.546298717,0.271675377
"Mberengwa","2013",0.390080262452055,0.525750309,0.269963045
"Mberengwa","2014",0.449068270972603,0.646565371,0.303335886
"Mberengwa","2015",0.408829366868493,0.568517832,0.298533282
"Mberengwa","2016",0.403322193431694,0.600006639,0.268047493
"Mberengwa","2017",0.49599161460274,0.66707226,0.330623034
"Mberengwa","2018",0.460346732580822,0.663796111,0.334678978
"Mberengwa","2019",0.400761693561644,0.570891193,0.283446019
"Mberengwa","2020",0.408624910043716,0.582210799,0.270898058
"Mberengwa","2021",0.479518547156593,0.682553526,0.327813712
"Mount Darwin","2000",0.432417948183051,0.68112749,0.273477029
"Mount Darwin","2001",0.49360834364507,0.754063931,0.303317244
"Mount Darwin","2002",0.421582854139726,0.683232936,0.269530522
"Mount Darwin","2003",0.421590776449315,0.684245478,0.267507252
"Mount Darwin","2004",0.460358312122951,0.699136864,0.275014352
"Mount Darwin","2005",0.410212999515069,0.684748064,0.253649167
"Mount Darwin","2006",0.479526730243836,0.721918036,0.277171977
"Mount Darwin","2007",0.435250550153425,0.723905355,0.261451659
"Mount Darwin","2008",0.449326452426229,0.733221503,0.285235651
"Mount Darwin","2009",0.478308858279452,0.719828468,0.281378205
"Mount Darwin","2010",0.458792404642857,0.713079125,0.275190222
"Mount Darwin","2011",0.454935447742466,0.717446163,0.282035474
"Mount Darwin","2012",0.442727120751366,0.696572368,0.267759755
"Mount Darwin","2013",0.449304737482192,0.768309419,0.282346624
"Mount Darwin","2014",0.461860301291667,0.751846264,0.280930159
