"District","Year","AverageNDVI","MaxNDVI","MinNDVI"
"Mount Darwin","2015",0.475481513161644,0.742825869,0.277230964
"Mount Darwin","2016",0.423923286631148,0.664128541,0.268441685
"Mount Darwin","2017",0.516607309169863,0.745497763,0.30114024
"Mount Darwin","2018",0.474274978090411,0.719830387,0.291152078
"Mount Darwin","2019",0.451556379375342,0.731471411,0.283774139
"Mount Darwin","2020",0.439831004060109,0.705457389,0.27388962
"Mount Darwin","2021",0.466557355203297,0.773404079,0.283453275
"Mudzi","2000",0.437874149386441,0.684234976,0.275306039
"Mudzi","2001",0.468103690129577,0.772006333,0.2938652
"Mudzi","2002",0.401645125542466,0.66506233,0.267640205
"Mudzi","2003",0.403476559476712,0.631649338,0.269335304
"Mudzi","2004",0.435446407497268,0.660428339,0.269199426
"Mudzi","2005",0.4061634734,0.650498773,0.268108862
"Mudzi","2006",0.454542157849315,0.704441021,0.274055284
"Mudzi","2007",0.43075102639726,0.715817661,0.27714659
"Mudzi","2008",0.433410404636612,0.754657471,0.283159863
"Mudzi","2009",0.452058717767123,0.684180779,0.285773969
"Mudzi","2010",0.428617901512329,0.699593588,0.269300162
"Mudzi","2011",0.437248957443836,0.700305767,0.282445885
"Mudzi","2012",0.42309772829235,0.638435346,0.272315648
"Mudzi","2013",0.446794123147945,0.715011662,0.295393766
"Mudzi","2014",0.439861646309589,0.716669219,0.281692276
"Mudzi","2015",0.44490302170411,0.703991301,0.289001553
"Mudzi","2016",0.411665825461749,0.621776303,0.273651576
"Mudzi","2017",0.496225905068493,0.734988429,0.295941001
"Mudzi","2018",0.458815699287671,0.709808162,0.295957444
"Mudzi","2019",0.473589037210959,0.759652905,0.296019361
"Mudzi","2020",0.437902163855191,0.678186965,0.291024277
"Mudzi","2021",0.474001729222527,0.729072889,0.306523883
"Murehwa","2000",0.442108100528814,0.619557745,0.319722736
"Murehwa","2001",0.442667868692754,0.659084201,0.314005926
"Murehwa","2002",0.401766161238356,0.585387452,0.277305163
"Murehwa","2003",0.424284311320548,0.595706533,0.297034129
"Murehwa","2004",0.441024481931694,0.622720634,0.296918456
"Murehwa","2005",0.411670108736986,0.597098577,0.27622351
"Murehwa","2006",0.4530349998,0.647633816,0.304678692
"Murehwa","2007",0.43319834950411,0.619456715,0.289019327
"Murehwa","2008",0.427804574374317,0.646519352,0.293438767
"Murehwa","2009",0.446145914164384,0.620205926,0.304099017
"Murehwa","2010",0.454799424931507,0.614852136,0.300667263
"Murehwa","2011",0.459355236852055,0.648337834,0.303454655
"Murehwa","2012",0.444187181248634,0.621535866,0.307043229
"Murehwa","2013",0.449268395260274,0.632931315,0.309712887
"Murehwa","2014",0.436500871958904,0.660976371,0.304326215
"Murehwa","2015",0.444764296375342,0.634538011,0.308236537
"Murehwa","2016",0.443161736729508,0.633803695,0.292809295
"Murehwa","2017",0.484621250380822,0.672085195,0.324206188
"Murehwa","2018",0.465323877832877,0.659441688,0.322771033
"Murehwa","2019",0.442337309643836,0.655824189,0.302075594
"Murehwa","2020",0.432609931122951,0.637325949,0.292631886
"Murehwa","2021",0.464761959653846,0.678550431,0.322234773
"Mutare","2000",0.45818110680678,0.610375159,0.326017007
"Mutare","2001",0.468880508656338,0.623808594,0.221953958
"Mutare","2002",0.440686276687671,0.588574138,0.298669448
"Mutare","2003",0.432999771830137,0.592548291,0.310757245
"Mutare","2004",0.430214978472678,0.604489898,0.297182815
"Mutare","2005",0.395748097509589,0.557254108,0.27960824
"Mutare","2006",0.453106028682192,0.624433442,0.303652245
"Mutare","2007",0.443164328106849,0.589417729,0.298532524
"Mutare","2008",0.414833378437158,0.607494107,0.303943432
"Mutare","2009",0.441733691460274,0.584807138,0.299198614
"Mutare","2010",0.444618898120548,0.596409489,0.298791285
"Mutare","2011",0.437425287520548,0.597542348,0.297686327
"Mutare","2012",0.407753232852459,0.547564903,0.295283847
"Mutare","2013",0.440000044487671,0.584255451,0.302439988
"Mutare","2014",0.427514046712329,0.60554282,0.29845954
"Mutare","2015",0.42920090909863,0.562535664,0.299693308
"Mutare","2016",0.420970878193989,0.577934761,0.289008691
"Mutare","2017",0.478186121134247,0.632906556,0.31906153
"Mutare","2018",0.45734225090137,0.633880751,0.319606623
"Mutare","2019",0.445361449468493,0.58486877,0.306419671
"Mutare","2020",0.422633703677596,0.591569558,0.250674281
"Mutare","2021",0.452105610222527,0.639130771,0.323838028
"Mutasa","2000",0.565691829301695,0.704666592,0.370923727
"Mutasa","2001",0.571926664,0.705259006,0.421848226
"Mutasa","2002",0.56013054050411,0.692443292,0.40095233
"Mutasa","2003",0.558270133263014,0.724006964,0.43351542
"Mutasa","2004",0.570458792016393,0.709019867,0.410949515
"Mutasa","2005",0.534603460917808,0.676811162,0.39296378
"Mutasa","2006",0.582883405789041,0.725790901,0.414086136
"Mutasa","2007",0.573320688808219,0.705214766,0.422408081
"Mutasa","2008",0.541202621754098,0.71088722,0.419504855
"Mutasa","2009",0.580073512517808,0.716528219,0.432377265
"Mutasa","2010",0.578799519,0.709773887,0.433823988
"Mutasa","2011",0.583904813536986,0.724523223,0.423948688
"Mutasa","2012",0.553199361360656,0.693448936,0.413781867
"Mutasa","2013",0.58605005460274,0.782950865,0.438085069
"Mutasa","2014",0.574989132238356,0.739429985,0.39442447
"Mutasa","2015",0.565040145720548,0.698190989,0.438254181
"Mutasa","2016",0.569949168904372,0.710506759,0.426425196
"Mutasa","2017",0.608728909183562,0.736259439,0.457210766
"Mutasa","2018",0.596970709687671,0.73532481,0.466839746
"Mutasa","2019",0.58263831430137,0.715459989,0.432772422
"Mutasa","2020",0.575400419989071,0.718738121,0.375759136
"Mutasa","2021",0.592366372206044,0.747018683,0.478192594
"Mutoko","2000",0.435744017661017,0.624558048,0.297929177
"Mutoko","2001",0.450118497879213,0.681779742,0.305783199
"Mutoko","2002",0.396050830145205,0.577701611,0.275159443
"Mutoko","2003",0.423239203890411,0.603997727,0.28582716
"Mutoko","2004",0.432289059931694,0.609203661,0.281600488
"Mutoko","2005",0.406044938978082,0.600873431,0.276663908
"Mutoko","2006",0.452573203882192,0.654588935,0.294143714
"Mutoko","2007",0.421313504147945,0.619700975,0.281421426
"Mutoko","2008",0.420823416128415,0.649558915,0.28922948
"Mutoko","2009",0.451387300934247,0.640132868,0.299707357
"Mutoko","2010",0.445151314591781,0.638455903,0.287938303
"Mutoko","2011",0.442847825934247,0.660452551,0.291123302
"Mutoko","2012",0.418249161795082,0.601884256,0.288541717
"Mutoko","2013",0.45150777299726,0.648569817,0.304542358
"Mutoko","2014",0.43836142950137,0.660060997,0.29917671
"Mutoko","2015",0.440574225153425,0.660959684,0.302536502
"Mutoko","2016",0.417640460431694,0.624029012,0.284670293
"Mutoko","2017",0.490515760290411,0.700170986,0.312641018
"Mutoko","2018",0.455288681391781,0.658462414,0.306868838
"Mutoko","2019",0.448099885958904,0.685990106,0.299289457
"Mutoko","2020",0.430998693357924,0.636237176,0.295409967
"Mutoko","2021",0.461950984214286,0.690054352,0.312002115
"Mwenezi","2000",0.515453949674576,0.710707266,0.35320669
"Mwenezi","2001",0.505828196209497,0.713553683,0.320753573
"Mwenezi","2002",0.371215510038356,0.610955157,0.286845826
"Mwenezi","2003",0.472876691591781,0.603557088,0.296842753
"Mwenezi","2004",0.468755176530055,0.678347076,0.299680381
"Mwenezi","2005",0.370654622879452,0.52653867,0.267548811
"Mwenezi","2006",0.427692437627397,0.650055629,0.275609295
"Mwenezi","2007",0.432819214589041,0.649910034,0.281031241
"Mwenezi","2008",0.412373143612022,0.687323625,0.283666329
"Mwenezi","2009",0.466291383610959,0.679687127,0.283130625
"Mwenezi","2010",0.464388239309589,0.644193562,0.294618539
"Mwenezi","2011",0.428750399643836,0.653923693,0.28273699
"Mwenezi","2012",0.386909380461749,0.570810155,0.280693447
"Mwenezi","2013",0.417514416876712,0.5987823,0.277915295
"Mwenezi","2014",0.456007460139726,0.694041492,0.293299609
"Mwenezi","2015",0.404835799216438,0.613452879,0.283555097
"Mwenezi","2016",0.410191553661202,0.630557935,0.258978634
"Mwenezi","2017",0.512471030046575,0.719285307,0.321128551
"Mwenezi","2018",0.463414877983562,0.675024642,0.29163651
"Mwenezi","2019",0.393544940276712,0.594481112,0.275869085
"Mwenezi","2020",0.405484223639344,0.602520436,0.279471528
"Mwenezi","2021",0.502041571615385,0.730644961,0.311479957
"Nkayi","2000",0.448354254864407,0.635458364,0.317036059
"Nkayi","2001",0.4696122128,0.640421657,0.313755751
"Nkayi","2002",0.421173076742466,0.59881596,0.285026716
"Nkayi","2003",0.418888223068493,0.58623381,0.28068103
"Nkayi","2004",0.46732247476776,0.623544874,0.305270585
"Nkayi","2005",0.41615063560274,0.608494176,0.275877766
"Nkayi","2006",0.497369716249315,0.682345992,0.322088054
"Nkayi","2007",0.421928616142466,0.602769377,0.291348839
"Nkayi","2008",0.453917259166667,0.634170775,0.310789519
"Nkayi","2009",0.48023811289863,0.655963621,0.315502964
"Nkayi","2010",0.469263884134247,0.637709703,0.29731822
"Nkayi","2011",0.458445133915068,0.658360231,0.299646112
"Nkayi","2012",0.41633793168306,0.627147912,0.290511864
"Nkayi","2013",0.403985454553425,0.604470217,0.283461344
"Nkayi","2014",0.464663402438356,0.652942745,0.308800656
"Nkayi","2015",0.448839842345205,0.615032149,0.30277294
"Nkayi","2016",0.445304742721311,0.643729188,0.294104411
"Nkayi","2017",0.508369364734247,0.677815603,0.346727569
"Nkayi","2018",0.465469491227397,0.633147865,0.315638803
"Nkayi","2019",0.42378251539726,0.640826199,0.287327699
"Nkayi","2020",0.434958216459016,0.622017346,0.291364361
"Nkayi","2021",0.473438738521978,0.675343267,0.320458198
"Nyanga","2000",0.505652509308475,0.665170963,0.346112998
"Nyanga","2001",0.511720031396011,0.660836727,0.384184191
"Nyanga","2002",0.4664886914,0.631367616,0.351252622
"Nyanga","2003",0.474537939142466,0.646295096,0.351402958
"Nyanga","2004",0.511723538614754,0.660237712,0.360782756
"Nyanga","2005",0.482948012320548,0.649748526,0.351108294
"Nyanga","2006",0.520052022526027,0.680427136,0.357661018
"Nyanga","2007",0.49558718489863,0.656764089,0.353870942
"Nyanga","2008",0.482085299442623,0.662392172,0.35472809
"Nyanga","2009",0.521183274443836,0.673262976,0.371758331
"Nyanga","2010",0.516320356646575,0.664324077,0.362706662
"Nyanga","2011",0.516829969646575,0.694270368,0.357379586
"Nyanga","2012",0.489224503412568,0.657952327,0.357604936
"Nyanga","2013",0.512004279378082,0.677342542,0.368745496
"Nyanga","2014",0.506904302758904,0.694031592,0.373070902
"Nyanga","2015",0.502412868317808,0.684450493,0.374358273
"Nyanga","2016",0.48000503081694,0.640789153,0.354438833
"Nyanga","2017",0.553631728208219,0.718648989,0.389278863
"Nyanga","2018",0.518764523208219,0.690941251,0.386738582
"Nyanga","2019",0.520321846380822,0.668778129,0.368695981
"Nyanga","2020",0.506474455426229,0.681128323,0.342792203
"Nyanga","2021",0.531251390129121,0.711935736,0.398860687
"Rushinga","2000",0.480310428284746,0.799122747,0.280056385
"Rushinga","2001",0.514085739083333,0.777456474,0.31207898
"Rushinga","2002",0.445299277120548,0.80884268,0.277982696
"Rushinga","2003",0.438222199049315,0.697944318,0.268724547
"Rushinga","2004",0.487460258521858,0.73538351,0.281114548
"Rushinga","2005",0.439946569010959,0.724696299,0.271708874
"Rushinga","2006",0.488928322361644,0.750167332,0.282635879
"Rushinga","2007",0.472276939147945,0.738789881,0.280729839
"Rushinga","2008",0.470919757414835,0.836719844,0.296869246
"Rushinga","2009",0.495393847827397,0.757918309,0.289227613
"Rushinga","2010",0.485893205939726,0.779443006,0.283107352
"Rushinga","2011",0.474545693887671,0.75620294,0.292514227
"Rushinga","2012",0.462577114748634,0.720601388,0.273857559
"Rushinga","2013",0.468832081687671,0.776515978,0.292566794
"Rushinga","2014",0.466016529687671,0.784687356,0.285965967
"Rushinga","2015",0.481994069553425,0.78760778,0.286316784
"Rushinga","2016",0.440244336647541,0.701924292,0.273821842
"Rushinga","2017",0.531264423276712,0.798393019,0.302639482
"Rushinga","2018",0.490647863838356,0.757620996,0.294476426
"Rushinga","2019",0.49548307129863,0.793339467,0.289466343
"Rushinga","2020",0.474817361814208,0.750509544,0.288214896
"Rushinga","2021",0.483261048505495,0.803782807,0.300424657
"Seke","2000",0.428785974149153,0.57592861,0.300263196
"Seke","2001",0.449230735446328,0.602317724,0.312916119
"Seke","2002",0.405915874558904,0.588520867,0.288627772
"Seke","2003",0.41356049350137,0.570436758,0.291426615
"Seke","2004",0.438232763002732,0.590962245,0.301797827
"Seke","2005",0.406138225060274,0.589013639,0.271004055
"Seke","2006",0.451090052528767,0.64861458,0.29508501
"Seke","2007",0.415013754035616,0.608768039,0.270479466
"Seke","2008",0.414364297062842,0.647382499,0.290824347
"Seke","2009",0.443796228690411,0.617347208,0.299310518
"Seke","2010",0.444124461372603,0.597418203,0.281068768
"Seke","2011",0.424400147364384,0.647818932,0.280304065
"Seke","2012",0.427825672374317,0.617972899,0.292490488
"Seke","2013",0.417646617569863,0.59986923,0.284252285
"Seke","2014",0.419983935654795,0.630308882,0.28626336
"Seke","2015",0.433166993150685,0.596659907,0.310476775
"Seke","2016",0.419717614065574,0.611030413,0.277578578
"Seke","2017",0.459433386019178,0.660614073,0.304888017
"Seke","2018",0.450415301627397,0.643395673,0.317823402
"Seke","2019",0.422783866726027,0.634587144,0.2777213
"Seke","2020",0.414156127489071,0.5989841,0.274050781
"Seke","2021",0.441089029513736,0.662788625,0.301943128
"Shamva","2000",0.498735682732203,0.713808342,0.308462743
"Shamva","2001",0.515668528352941,0.734275627,0.330805035
"Shamva","2002",0.458593318175342,0.700779991,0.291251396
"Shamva","2003",0.484392429967123,0.700762697,0.30131523
"Shamva","2004",0.489306174180328,0.704836834,0.299188319
"Shamva","2005",0.445037332917808,0.684494697,0.281923253
"Shamva","2006",0.510360105745206,0.746060123,0.312703111
"Shamva","2007",0.487486108745205,0.746188425,0.300725123
"Shamva","2008",0.481980326412568,0.747044492,0.313122826
"Shamva","2009",0.518335059430137,0.731835568,0.313740834
"Shamva","2010",0.50113491060274,0.734692324,0.301635714
"Shamva","2011",0.504435135630137,0.7453478,0.312300402
"Shamva","2012",0.495086204131148,0.731807293,0.306108816
"Shamva","2013",0.499938967290411,0.756515366,0.311952852
"Shamva","2014",0.491589139753425,0.751010038,0.31172764
"Shamva","2015",0.507402381821918,0.753748944,0.312601057
"Shamva","2016",0.466977389019126,0.706250297,0.299303672
"Shamva","2017",0.552204974654795,0.763730881,0.328579489
"Shamva","2018",0.515550083624657,0.740283545,0.316674941
"Shamva","2019",0.487278581460274,0.734159973,0.299242819
"Shamva","2020",0.474139114781421,0.725313245,0.307544982
"Shamva","2021",0.510136842038462,0.772243294,0.315590345
"Shurugwi","2000",0.447386146216949,0.6008656,0.329840853
"Shurugwi","2001",0.461622040027933,0.612150864,0.320029363
"Shurugwi","2002",0.400220595761644,0.586052588,0.294399492
"Shurugwi","2003",0.427611286175342,0.550985704,0.31675963
"Shurugwi","2004",0.453466418748634,0.593756775,0.337917661
"Shurugwi","2005",0.397329883435616,0.550927685,0.285339507
"Shurugwi","2006",0.460461825594521,0.624746216,0.317715241
"Shurugwi","2007",0.422388886323288,0.555871299,0.302774582
"Shurugwi","2008",0.413336361295082,0.591629152,0.313623069
"Shurugwi","2009",0.444914801443836,0.605123866,0.30756475
"Shurugwi","2010",0.463520258813699,0.594701579,0.316878517
"Shurugwi","2011",0.4231767426,0.604950017,0.29379524
"Shurugwi","2012",0.403484847587432,0.541270205,0.294939784
"Shurugwi","2013",0.397577767849315,0.564304947,0.278056789
"Shurugwi","2014",0.432969240380822,0.603190174,0.306451105
"Shurugwi","2015",0.415066416994521,0.558134009,0.302786589
"Shurugwi","2016",0.411256720265027,0.58605002,0.295915182
"Shurugwi","2017",0.491784501380822,0.652773613,0.33408746
"Shurugwi","2018",0.447148158361644,0.619046903,0.326288061
"Shurugwi","2019",0.403776232317808,0.549927583,0.285748265
"Shurugwi","2020",0.407803014994536,0.578706052,0.255724539
"Shurugwi","2021",0.477959796664835,0.658001355,0.330704224
"Tsholotsho","2000",0.460284685437288,0.643031897,0.314528795
"Tsholotsho","2001",0.474539153749304,0.640601385,0.307980099
"Tsholotsho","2002",0.401257727761644,0.56141072,0.280131218
"Tsholotsho","2003",0.369612758057534,0.492693171,0.256614034
"Tsholotsho","2004",0.440070206833333,0.619648505,0.286959388
"Tsholotsho","2005",0.4108434088,0.600354086,0.269540123
"Tsholotsho","2006",0.492206344350685,0.687488714,0.316953198
"Tsholotsho","2007",0.422534795030137,0.579226889,0.291504412
"Tsholotsho","2008",0.439408685636612,0.636003775,0.294021727
"Tsholotsho","2009",0.462943221358904,0.659312651,0.305085184
"Tsholotsho","2010",0.449830900816438,0.621229849,0.295025493
"Tsholotsho","2011",0.422853868816438,0.607308507,0.287637243
"Tsholotsho","2012",0.393115470827869,0.573471778,0.289527481
"Tsholotsho","2013",0.404812953945206,0.57585393,0.282826002
"Tsholotsho","2014",0.45117751130411,0.644925714,0.296754946
"Tsholotsho","2015",0.411190418923288,0.56504964,0.278026498
"Tsholotsho","2016",0.419831972128415,0.6033955,0.283174422
"Tsholotsho","2017",0.503893273542466,0.685062992,0.331698083
"Tsholotsho","2018",0.462904657378082,0.671720494,0.31282751
"Tsholotsho","2019",0.427023812660274,0.6170504,0.288170419
"Tsholotsho","2020",0.414461863770492,0.602920142,0.28874166
"Tsholotsho","2021",0.480367320489011,0.681366484,0.322987469
"Umguza","2000",0.483689870389831,0.692376243,0.328225772
"Umguza","2001",0.512770667855153,0.67714267,0.317684678
"Umguza","2002",0.424807343879452,0.628437185,0.293458325
"Umguza","2003",0.410640744063014,0.575750295,0.280756824
"Umguza","2004",0.464250602131148,0.654417006,0.285007732
"Umguza","2005",0.430182008109589,0.652377876,0.269199145
"Umguza","2006",0.511233378230137,0.739615111,0.30649231
"Umguza","2007",0.427560790564384,0.654614264,0.286054471
"Umguza","2008",0.455026076945355,0.695424529,0.290825756
"Umguza","2009",0.490644597060274,0.705952795,0.311095924
"Umguza","2010",0.481554422956164,0.65748855,0.293224241
"Umguza","2011",0.458741493246575,0.695096949,0.293260762
"Umguza","2012",0.406015880270492,0.604008628,0.284100221
"Umguza","2013",0.418282410835616,0.612689613,0.284663331
"Umguza","2014",0.466797438747945,0.683220859,0.294934296
"Umguza","2015",0.434013280364384,0.639172667,0.276385689
"Umguza","2016",0.422842270595628,0.640731144,0.28264632
"Umguza","2017",0.523622570150685,0.721223388,0.334857454
"Umguza","2018",0.467804095243836,0.687756677,0.306118379
"Umguza","2019",0.433058179323288,0.662671022,0.287738828
"Umguza","2020",0.443977437136612,0.670343244,0.292640057
"Umguza","2021",0.498178828884615,0.721640241,0.324250433
"UMP","2000",0.431575770094915,0.672364817,0.278553456
"UMP","2001",0.459800139008571,0.771045768,0.295078613
"UMP","2002",0.404111554136986,0.612117489,0.273629842
"UMP","2003",0.419426551879452,0.62687397,0.280641243
"UMP","2004",0.431992352521858,0.645843184,0.275197904
"UMP","2005",0.403329873243836,0.628236306,0.26752774
"UMP","2006",0.449762025175342,0.679055087,0.283215588
"UMP","2007",0.438501316791781,0.737527083,0.277138987
"UMP","2008",0.428761760131148,0.677450899,0.290542162
"UMP","2009",0.456572845205479,0.663916658,0.290564601
"UMP","2010",0.444916650032877,0.680963714,0.282323032
"UMP","2011",0.452365872956164,0.676697311,0.292973763
"UMP","2012",0.436288007013661,0.64906464,0.284695765
"UMP","2013",0.457754881679452,0.694170827,0.30387882
"UMP","2014",0.447609091980822,0.730969592,0.299012836
"UMP","2015",0.457146708545206,0.707566709,0.300436433
"UMP","2016",0.425154373062842,0.641416123,0.280212422
"UMP","2017",0.503871853339726,0.730624459,0.307476796
"UMP","2018",0.470009237638356,0.690932069,0.301856088
"UMP","2019",0.457679104449315,0.712643393,0.299808601
"UMP","2020",0.442212114628415,0.661016392,0.298853292
"UMP","2021",0.474685823431319,0.727180768,0.310987607
"Umzingwane","2000",0.438144057223729,0.610003856,0.323522588
"Umzingwane","2001",0.461370464927577,0.626785296,0.294053561
"Umzingwane","2002",0.371006337863014,0.592536962,0.269487468
"Umzingwane","2003",0.387525647967123,0.528039941,0.260966624
"Umzingwane","2004",0.437416520010929,0.612470861,0.295628634
"Umzingwane","2005",0.374610999934247,0.565198348,0.251583767
"Umzingwane","2006",0.452090980961644,0.65537491,0.284376871
"Umzingwane","2007",0.40619925569863,0.566452172,0.272834323
"Umzingwane","2008",0.42494653297541,0.622535139,0.289641353
"Umzingwane","2009",0.459425779975342,0.651165932,0.293130029
"Umzingwane","2010",0.451620938172603,0.605540717,0.292155348
"Umzingwane","2011",0.425612738728767,0.645392468,0.277390749
"Umzingwane","2012",0.363683238308743,0.524556563,0.268402608
"Umzingwane","2013",0.38392550670137,0.53581392,0.262381998
"Umzingwane","2014",0.447850889339726,0.646060974,0.295952755
"Umzingwane","2015",0.401021659542466,0.589081117,0.274567063
"Umzingwane","2016",0.377907971363388,0.579311104,0.26665408
"Umzingwane","2017",0.498381831153425,0.690920596,0.322039408
"Umzingwane","2018",0.428445579038356,0.622841875,0.289121066
"Umzingwane","2019",0.38555699490137,0.558301291,0.266302545
"Umzingwane","2020",0.406411280469945,0.613934763,0.246368576
"Umzingwane","2021",0.466947676346154,0.685514811,0.30733004
"Wedza","2000",0.454060674864407,0.615453053,0.32652067
"Wedza","2001",0.459048686831461,0.631144011,0.319591353
"Wedza","2002",0.426716064043836,0.607603723,0.300598773
"Wedza","2003",0.428593783370474,0.587281377,0.312258993
"Wedza","2004",0.448746910043716,0.621750443,0.306425504
"Wedza","2005",0.398868311734247,0.584244959,0.273956275
"Wedza","2006",0.467424379684932,0.645497138,0.313420271
"Wedza","2007",0.438690295049315,0.632504467,0.294042346
"Wedza","2008",0.411280642718579,0.619775299,0.298570277
"Wedza","2009",0.461303959841096,0.61978238,0.309017062
"Wedza","2010",0.45985012059726,0.62004037,0.304082656
"Wedza","2011",0.445521180643836,0.635591875,0.294264218
"Wedza","2012",0.412795278439891,0.591830552,0.291778886
"Wedza","2013",0.447632350257534,0.614606472,0.304940547
"Wedza","2014",0.441110146769863,0.637341399,0.298941552
"Wedza","2015",0.448054705060274,0.593065617,0.314229998
"Wedza","2016",0.437848934693989,0.607686399,0.298428406
"Wedza","2017",0.492573004586301,0.677133611,0.327578568
"Wedza","2018",0.473282275421918,0.655404414,0.331013676
"Wedza","2019",0.447370055810959,0.605274257,0.297437015
"Wedza","2020",0.437075851087432,0.626744571,0.274132582
"Wedza","2021",0.469093879447802,0.684284286,0.323283553
"Zaka","2000",0.478810228816949,0.656088701,0.354670487
"Zaka","2001",0.491354367756303,0.678047547,0.357995982
"Zaka","2002",0.41740523370411,0.5823149,0.285478654
"Zaka","2003",0.475157859641096,0.609184353,0.363686669
"Zaka","2004",0.459927899650273,0.64495249,0.325679631
"Zaka","2005",0.392840889868493,0.53702791,0.266127205
"Zaka","2006",0.483417634180822,0.672914695,0.309740811
"Zaka","2007",0.464092535306849,0.63237654,0.298873495
"Zaka","2008",0.420935922819672,0.624275231,0.297890159
"Zaka","2009",0.472785155561644,0.640103051,0.311001622
"Zaka","2010",0.464461398580822,0.624452079,0.308601246
"Zaka","2011",0.438274435928767,0.632795592,0.297854094
"Zaka","2012",0.411268008349727,0.572077947,0.293943001
"Zaka","2013",0.440543688093151,0.583732121,0.294247246
"Zaka","2014",0.497451867794521,0.669493638,0.329163504
"Zaka","2015",0.437421835947945,0.596199381,0.306446493
"Zaka","2016",0.42785732602459,0.636320579,0.276463133
"Zaka","2017",0.527561306619178,0.698501336,0.349373807
"Zaka","2018",0.493151598761644,0.698578183,0.340566402
"Zaka","2019",0.460205672890411,0.650424435,0.327699914
"Zaka","2020",0.45727926181694,0.617639186,0.320202779
"Zaka","2021",0.502296456961538,0.689353105,0.357562569
"Zvimba","2000",0.463173940440678,0.645010601,0.311133347
"Zvimba","2001",0.467190726194366,0.661468553,0.309240632
"Zvimba","2002",0.416268145778082,0.638685106,0.269856257
"Zvimba","2003",0.442518204452055,0.65617962,0.281536733
"Zvimba","2004",0.465737667256831,0.665397518,0.282569294
"Zvimba","2005",0.417994420145205,0.641482695,0.251444404
"Zvimba","2006",0.472631781175342,0.721163452,0.285902199
"Zvimba","2007",0.454182680473973,0.678513198,0.273572173
"Zvimba","2008",0.450994849622951,0.678307878,0.283187965
"Zvimba","2009",0.483583638542466,0.691893369,0.295700456
"Zvimba","2010",0.471248785254795,0.684283446,0.276391003
"Zvimba","2011",0.461655548465753,0.704353693,0.281338944
"Zvimba","2012",0.458948149980874,0.692290726,0.284744428
"Zvimba","2013",0.441116478353425,0.69520525,0.271074004
"Zvimba","2014",0.449631210572603,0.70874721,0.277803025
"Zvimba","2015",0.445152848186301,0.673617115,0.268779948
"Zvimba","2016",0.458313405521858,0.667253959,0.268898233
"Zvimba","2017",0.495674967339726,0.734732695,0.304614345
"Zvimba","2018",0.465786776884932,0.705110269,0.283055509
"Zvimba","2019",0.424962537120548,0.706368765,0.260445465
"Zvimba","2020",0.430492361494536,0.681981242,0.266673721
"Zvimba","2021",0.460891052964286,0.723754251,0.28868535
"Zvishavane","2000",0.451314029735593,0.621557507,0.334684649
"Zvishavane","2001",0.458419418050279,0.626410451,0.312421958
"Zvishavane","2002",0.384523256060274,0.593906629,0.269824448
"Zvishavane","2003",0.424564895591781,0.573049007,0.288621481
"Zvishavane","2004",0.441567046980874,0.62321751,0.295816146
"Zvishavane","2005",0.380899101156164,0.540839279,0.262969565
"Zvishavane","2006",0.459488222575342,0.65147163,0.290449489
"Zvishavane","2007",0.395230994476712,0.556951317,0.27646926
"Zvishavane","2008",0.408307724027322,0.607960631,0.286521867
"Zvishavane","2009",0.422290645986301,0.602651223,0.283400977
"Zvishavane","2010",0.445635643136986,0.59062883,0.301676074
"Zvishavane","2011",0.403928959046575,0.601691596,0.27232307
"Zvishavane","2012",0.37159524570765,0.52533358,0.271181154
"Zvishavane","2013",0.370924312328767,0.514916022,0.255669108
"Zvishavane","2014",0.436336546073973,0.619039978,0.29985745
"Zvishavane","2015",0.396161336276712,0.555115192,0.275856271
"Zvishavane","2016",0.382536316612022,0.561625597,0.259207205
"Zvishavane","2017",0.488938123345205,0.67731282,0.318713954
"Zvishavane","2018",0.442871798767123,0.627413406,0.307219568
"Zvishavane","2019",0.396036498060274,0.551755878,0.276562843
"Zvishavane","2020",0.397365761407104,0.584942111,0.246574309
"Zvishavane","2021",0.472148029313187,0.676639593,0.3160439
