"District","Year","AveragePRECIP","MaxPRECIP","MinPRECIP"
"Mutoko","2015",11.6358735437041,40.5893118376241,0.000747283140663058
"Mutoko","2016",12.874205530785,50.9473450251654,0
"Mutoko","2017",17.3828287237633,72.6271894847645,0.000152320934513209
"Mutoko","2018",13.0956272559761,75.6540909626904,0.0100913945102708
"Mutoko","2019",13.719929557281,38.2996588056578,0.0147906978058802
"Mwenezi","2000",22.9718862254182,54.5798940516716,0.264386694908364
"Mwenezi","2001",37.6338051249466,145.292023278451,0.144515067090752
"Mwenezi","2002",13.562202953717,44.1886425097637,0.401086687810312
"Mwenezi","2003",33.0528551447499,129.295353309313,0.548612859437023
"Mwenezi","2004",34.2063875703355,117.46974211528,0.40453467586461
"Mwenezi","2005",18.4409053946598,83.8974515109378,0.143473598150376
"Mwenezi","2006",31.9008555186745,85.2711302249455,0.103729118851985
"Mwenezi","2007",35.9352736598488,150.227402142158,0.237090076068353
"Mwenezi","2008",21.7916883321792,131.347905633029,0.0740409387026321
"Mwenezi","2009",27.6783310908372,89.6976189480108,0.881328228104166
"Mwenezi","2010",32.7474618488155,113.585312567271,0.199602291547618
"Mwenezi","2011",29.3534072581644,151.10557599991,0.0724070102844391
"Mwenezi","2012",13.7922202576537,39.1114269489897,0.0629771425677295
"Mwenezi","2013",34.2437973392907,209.294265738539,0.613967263108969
"Mwenezi","2014",38.63800203432,130.953719073768,0.373355771210481
"Mwenezi","2015",13.8231424820341,38.557846492938,0.0390235563512226
"Mwenezi","2016",23.1956405701805,87.2617624489116,0.133265777760186
"Mwenezi","2017",35.3055816200794,113.212243119291,0.573882135041754
"Mwenezi","2018",26.5837339021035,143.740890330193,0.34151156702976
"Mwenezi","2019",17.0209789114022,64.2359660635684,0
"Nkayi","2000",16.6173683483297,43.0386532399584,0.116092707330444
"Nkayi","2001",23.8535512364987,119.990432583234,0.116114672753611
"Nkayi","2002",12.2218491892397,46.2252193149982,0.129867787877169
"Nkayi","2003",14.4359901610532,50.0278593468315,0.0140243969602664
"Nkayi","2004",19.1918589636185,58.2334643955909,0.0255928246808788
"Nkayi","2005",15.6007468805186,73.6005454853469,0.0343560464363548
"Nkayi","2006",24.9584813660527,82.6940779525275,0.0139249085471562
"Nkayi","2007",15.7013956265031,64.3842140357868,0.043892707469472
"Nkayi","2008",21.7356845958933,94.9995300581642,0.0265320659715108
"Nkayi","2009",19.94571332994,61.6626759826553,0.00366837808769381
"Nkayi","2010",17.3445360896027,48.8882777787891,0.00418296801097526
"Nkayi","2011",20.4703216561723,84.6792344024368,0.000236557901200071
"Nkayi","2012",16.7137426540072,63.6162857515555,0.00134706861581167
"Nkayi","2013",18.8531114960238,88.8137373954642,0.000514959823511377
"Nkayi","2014",19.3601899104899,65.9153631122673,0.0045620377956748
"Nkayi","2015",13.7068908916079,29.3839073797359,0.00849298719011701
"Nkayi","2016",16.6892620066493,51.327376320666,0.00888902237987203
"Nkayi","2017",22.3785652494484,93.6526966814901,0.000655658527644026
"Nkayi","2018",17.3994312570564,91.1010421446141,0.00373822054825723
"Nkayi","2019",11.5266229292352,45.9380695309709,0.0311070718040105
"Nyanga","2000",27.714644917585,87.5513086742046,1.90996527011123
"Nyanga","2001",35.1976687693196,124.868360108371,1.29071641110623
"Nyanga","2002",19.4010254667834,40.6088159154443,1.93642470900143
"Nyanga","2003",23.4524811910382,74.5577701739236,0.972025106143772
"Nyanga","2004",34.5583026171831,85.6437155641762,2.02389095374429
"Nyanga","2005",24.5429699722536,107.493084313355,0.357704603855079
"Nyanga","2006",26.5232513776448,84.5986859422104,0.272096807616214
"Nyanga","2007",29.4106315682086,109.233800777618,0.595926308746486
"Nyanga","2008",26.760936970058,124.031093255445,0.66826125322259
"Nyanga","2009",23.5899916716942,85.0478203847128,0.892665129118398
"Nyanga","2010",23.7962604920034,79.0812226968653,0.0160231262726716
"Nyanga","2011",24.9140712366366,102.82089800297,0.19022151869094
"Nyanga","2012",21.6395943899856,71.5295946270227,0.450263143622079
"Nyanga","2013",27.568515762158,117.43630987698,0.93102714900457
"Nyanga","2014",31.7401666025416,118.648806502772,0.294179024885856
"Nyanga","2015",17.4915929795998,47.6172024557988,0.000406923071097802
"Nyanga","2016",24.2941884930568,89.2776207531199,0.00580725526721353
"Nyanga","2017",29.0425500627627,112.941505318179,0.244694112697799
"Nyanga","2018",19.7161190924488,110.990452430295,0.0011782616905311
"Nyanga","2019",19.6065379577934,55.1858731664863,0.0087271728924665
"Rushinga","2000",7.52474112443005,29.422013407595,0.147883966049252
"Rushinga","2001",12.2013231255807,46.1101524052667,0.104597874971645
"Rushinga","2002",4.13359648897189,11.8112256441046,0.104850025734106
"Rushinga","2003",7.55044632529257,24.960432007266,0.0452950747854273
"Rushinga","2004",10.0397478477713,31.5616407882934,0.0392315583395233
"Rushinga","2005",6.573990276297,26.9127411005544,0.0695294923247631
"Rushinga","2006",8.49207472829033,33.4902102504291,0.00613185936837872
"Rushinga","2007",8.37934058372534,26.4614109596785,0.016728334150442
"Rushinga","2008",8.34606616408562,39.9167177032022,0.0581330598375073
"Rushinga","2009",7.79194288498039,30.1190329943217,0.0268597239893222
"Rushinga","2010",7.57334856585597,46.8083344614973,0.000428490683161191
"Rushinga","2011",6.78997045488146,32.4547288796481,0
"Rushinga","2012",6.80601812779769,26.79609970316,0
"Rushinga","2013",8.46530657192301,38.478425490973,0.00118918359101585
"Rushinga","2014",8.40690021588748,31.160211115608,0
"Rushinga","2015",6.96143865773884,34.5927455074647,0
"Rushinga","2016",5.51739603860685,21.008498098336,0
"Rushinga","2017",9.75577341852067,41.0425209544453,0
"Rushinga","2018",8.23212098662874,32.1242539431534,0
"Rushinga","2019",8.57019796077467,25.7801042286204,0.0506175331061469
"Seke","2000",9.62110893284049,23.5997218070661,0.091084479126456
"Seke","2001",13.9498306794304,61.1013232707977,0.0237672853545376
"Seke","2002",5.63611664659713,14.8943694297589,0.107052012538499
"Seke","2003",8.14475492675104,22.7664793623429,0.019378950584431
"Seke","2004",10.9158285488916,36.6463566977604,0.0139125789925268
"Seke","2005",8.93029184801505,37.2308914643877,0.00323224013290931
"Seke","2006",8.48265876983024,29.5764656826562,0.012244068181844
"Seke","2007",10.9081651412017,46.0573379439466,0.0315365024398649
"Seke","2008",9.8098484481879,42.8417850052609,0.0255121077360088
"Seke","2009",8.54175391137777,24.37884629585,0.118772154274127
"Seke","2010",8.57763502659026,22.8426525909527,0.00228933651675356
"Seke","2011",11.1988423257947,43.1913894852003,0.00265467590027529
"Seke","2012",7.38161800712619,26.9335967709621,8.16363547474954e-05
"Seke","2013",10.2504086410525,40.732482319369,0.00317200681961634
"Seke","2014",10.5037642913819,42.4136812157491,0.00448857987810733
"Seke","2015",7.79447192902133,20.7849036364579,1.51864424825523e-05
"Seke","2016",8.91223388728384,36.8058128389658,0
"Seke","2017",10.546009728522,40.7752957697008,0.0149467714330896
"Seke","2018",9.95916349792951,52.2785546372919,0.000310785830130472
"Seke","2019",6.04151161773933,19.7285132603902,0.000635379242970992
"Shamva","2000",11.2497834612173,38.6794231020937,0.0659068941684239
"Shamva","2001",14.8772317302896,54.6655887665702,0.0167713205042103
"Shamva","2002",6.77858633804661,19.1006586904035,0.0417951385838701
"Shamva","2003",10.0268820607964,32.7426695082117,0.0731583394119334
"Shamva","2004",12.2749672593322,39.8183851984202,0.0160983277641154
"Shamva","2005",9.20190372172311,35.9865433301411,0.0206985028050671
"Shamva","2006",10.365348939732,30.5317664177979,0.0034184696026654
"Shamva","2007",12.1816364143074,40.1808915882134,0.0413060540807897
"Shamva","2008",12.2315756910061,54.525432955985,0.0433861165388354
"Shamva","2009",9.69166245757255,37.0406568968997,0.0512143571352627
"Shamva","2010",9.60061442462041,30.8588089027826,0.000149506075489198
"Shamva","2011",11.5243869168063,48.8137075732736,0.000100293816232057
"Shamva","2012",9.80879437218248,32.6065003712388,9.0408396299965e-05
"Shamva","2013",11.3750307860101,46.5270302420738,0.0020500213783902
"Shamva","2014",11.716254222279,42.4265045167184,0.00398795324096378
"Shamva","2015",9.68882990460323,48.3073898660202,9.06573162258913e-05
"Shamva","2016",8.62010582050221,32.0891770155406,0
"Shamva","2017",12.965298606393,56.5770148346237,0
"Shamva","2018",9.5755901128263,49.1879328359576,0
"Shamva","2019",8.87674716253265,32.7151212308921,0.0048135846488317
"Shurugwi","2000",9.06754091747368,24.3728217720985,0.15682147906559
"Shurugwi","2001",18.4810902328088,71.5165510093464,0.0915948821835485
"Shurugwi","2002",6.81974102860456,22.6659617390118,0.224081545250089
"Shurugwi","2003",13.3493695587449,48.63715454825,0.194596831045826
"Shurugwi","2004",15.08899870488,38.0968563414672,0.263918312844893
"Shurugwi","2005",13.135827643061,71.1886253541591,0.143516316153774
"Shurugwi","2006",12.9915478710825,37.5407603841786,0.130973115670535
"Shurugwi","2007",12.9465230038877,70.3451915904588,0.173582081716535
"Shurugwi","2008",10.6457996349542,56.3362774758947,0.0561560562076492
"Shurugwi","2009",12.2360940103155,35.917899590906,0.0197347314641257
"Shurugwi","2010",12.5439004453538,34.5569684191662,0.127379860993995
"Shurugwi","2011",13.6819425674456,74.7063904165053,0.00177079869215102
"Shurugwi","2012",8.20087362912638,27.0776340491047,0.00817825558829545
"Shurugwi","2013",10.9564553525553,45.3403897318186,0.0858523741624701
"Shurugwi","2014",15.5158868417736,57.4002249966649,0.0307555879334912
"Shurugwi","2015",7.58993234751894,22.0350955717996,0.018552490186623
"Shurugwi","2016",11.1131205296007,39.1616047105369,0.076138188513498
"Shurugwi","2017",15.3257722025225,62.9301698197337,0.106234885204478
"Shurugwi","2018",10.7560069863372,55.1437142843125,0.0203723454143448
"Shurugwi","2019",5.90237548405869,21.7630195265892,0
"Tsholotsho","2000",20.3911531531538,59.6221505822504,0.226650939885568
"Tsholotsho","2001",28.9420097410367,119.957878422971,0.612282508542971
"Tsholotsho","2002",14.7502819712182,50.3667191625518,0.238461310306208
"Tsholotsho","2003",18.7010457536798,51.7818002467354,0.0532794680395223
"Tsholotsho","2004",25.1197960475458,79.0495070339418,0.0435786439322293
"Tsholotsho","2005",21.6519414479272,91.8694553269475,0.034313354081562
"Tsholotsho","2006",30.0156290473133,93.4715875547306,0.0502079440113947
"Tsholotsho","2007",21.6130663862915,92.6524642136167,0.0599056835658962
"Tsholotsho","2008",27.1460526866256,123.690381644871,0.0177996965016207
"Tsholotsho","2009",28.982542692536,92.6800146873675,0.0685427719862977
"Tsholotsho","2010",24.4611560819748,65.6849261424413,4.88272715801049e-05
"Tsholotsho","2011",25.2109775784061,91.7234287450712,0.0184136359704187
"Tsholotsho","2012",18.8102666977806,75.5788773278395,0.000989797113426867
"Tsholotsho","2013",22.1172988674025,96.0551712479662,0.000980693682101321
"Tsholotsho","2014",26.9661635535383,82.8591950269891,0.000232834113671297
"Tsholotsho","2015",14.7491197802272,36.6479333679174,0.00278939182553229
"Tsholotsho","2016",18.9043644294703,70.3238071429379,0.0780852865729043
"Tsholotsho","2017",29.4423170933461,100.361355122515,0
"Tsholotsho","2018",24.8200042958137,138.354533454425,0
"Tsholotsho","2019",15.4819778074273,63.8351723113481,0.0304192069191891
"Umguza","2000",17.9181422963631,61.8599941440073,0.0556841808937915
"Umguza","2001",24.8484826334029,110.017994699876,0.118785942446466
"Umguza","2002",10.6535749144927,39.6494715878484,0.0939984569550884
"Umguza","2003",15.0262302144138,43.3387345209426,0.046998349333731
"Umguza","2004",17.7359608750831,50.9479217314837,0.0250071967811089
"Umguza","2005",17.3542912906032,79.94968122501,0.00515935049883829
"Umguza","2006",23.6977688018568,71.5478090160033,0.0140169007106587
"Umguza","2007",16.8217692633741,71.6000788819556,0.0352334826478338
"Umguza","2008",20.7498615361523,93.0773950094101,0.00741364191941173
"Umguza","2009",23.2067368817662,69.885923224337,0.0227343986678855
"Umguza","2010",18.6944198929375,53.0221663863636,0
"Umguza","2011",20.9277941327702,85.7712957438301,0.000770104341619813
"Umguza","2012",13.662710998554,47.9791526977338,0.000177827733556364
"Umguza","2013",16.9051504666638,80.4934098636403,0.000142373049211707
"Umguza","2014",22.0724219349294,75.2862815827716,0.000154640154505614
"Umguza","2015",12.6045168271209,31.6309003320395,0.0050939608871119
"Umguza","2016",15.8473951263115,47.2077603696024,0.0225864386293859
"Umguza","2017",25.3654303953366,94.6653798459791,0
"Umguza","2018",16.6230059984715,75.9629491879659,0
"Umguza","2019",11.9453439499953,43.7936491448797,0.0245264405294923
"UMP","2000",11.001745945202,36.8805160591415,0.295595335785822
"UMP","2001",14.5128369124839,53.2549633306616,0.188695272780138
"UMP","2002",6.35973709176286,16.3218358742256,0.540451449575587
"UMP","2003",9.96372058731868,28.4334180413508,0.0760166444379709
"UMP","2004",11.9751385192208,39.9547992197906,0.130266658934438
"UMP","2005",9.18957534728917,35.1228732506434,0.048536872907436
"UMP","2006",10.6032471438357,34.9150943400813,0.0195381484732078
"UMP","2007",11.2195890418618,34.6313853351509,0.178742181559267
"UMP","2008",10.1738341093438,43.4838361173284,0.145309154299749
"UMP","2009",10.1001003383451,39.0227778926784,0.131292733441731
"UMP","2010",8.91205637011006,35.1457871815153,0.0478918332643362
"UMP","2011",10.6556890468089,46.0883926669756,0.00681837578016729
"UMP","2012",9.32569654267155,36.4977873254056,0.0134280779406396
"UMP","2013",11.8507512233758,48.6828631261984,0.022655461667626
"UMP","2014",11.1324897309499,40.8896175037412,0.00714311597458778
"UMP","2015",8.40652691258271,37.5883441957773,0.00420147076947614
"UMP","2016",7.64637510543473,28.5464612406843,0
"UMP","2017",12.2496215146841,51.2082484882252,0
"UMP","2018",9.4258067940635,45.5424549886993,0.000551968952555292
"UMP","2019",8.99025498158607,28.4270756076364,0.0318177518304711
"Umzingwane","2000",7.11119832072077,20.2511066854,0.0203774970050504
"Umzingwane","2001",10.488330754737,46.5325614651044,0.0304950968229712
"Umzingwane","2002",4.24615333183145,15.6198374335672,0.110615039558387
"Umzingwane","2003",6.23970032868122,16.0717672178266,0.0805769782980182
"Umzingwane","2004",8.20090805987436,26.1873622551268,0.0622721163009427
"Umzingwane","2005",7.3272148287631,33.6294524341237,0.0098046018209061
"Umzingwane","2006",10.2894095129298,29.5537345276744,0.00279864498510612
"Umzingwane","2007",8.347478448643,41.1319036103931,0.0128689109645504
"Umzingwane","2008",7.02489885993859,31.3258823532684,0.0039534056675549
"Umzingwane","2009",9.17083600180319,28.4315540476757,0.0333069295264888
"Umzingwane","2010",8.71823754306055,28.5685031032445,0.00236819701749125
"Umzingwane","2011",8.69231264875932,36.5328128503818,0.0221624238797756
"Umzingwane","2012",4.90675687831129,14.2065894639375,0.00694556763550031
"Umzingwane","2013",8.11313089927398,33.6527289472374,0.0014644456516287
"Umzingwane","2014",10.0337387507241,33.8192905303894,0.000724170937558608
"Umzingwane","2015",5.19919344827369,13.7247232685194,0.0179728223444887
"Umzingwane","2016",6.89485939951731,21.3027580160136,0.0136103299468374
"Umzingwane","2017",11.7290389309573,45.7347240431636,0.0354573516558637
"Umzingwane","2018",6.87326342106795,26.7912302145187,0.0241211836036539
"Umzingwane","2019",4.74337232531631,15.5107388772509,0.00349484796826764
"Wedza","2000",9.56444209428038,21.9216097680377,0.23252255839807
"Wedza","2001",14.4424901464717,59.1242359908188,0.0197627146555996
"Wedza","2002",5.94482211106351,14.8579090693126,0.215643169208402
"Wedza","2003",7.81814013228269,27.2169620162716,0.079559676928101
"Wedza","2004",11.7034735608082,38.6189950692887,0.149711727975827
"Wedza","2005",8.82750192591035,48.3462844597358,0.00634275668509301
"Wedza","2006",9.73734494373483,32.8358087274374,0.00743255049433797
"Wedza","2007",11.4984862656905,60.7679868992637,0.084426354032407
"Wedza","2008",7.45675888644853,37.8444747074562,0.0182162851787129
"Wedza","2009",7.88607090237594,21.2668952346433,0.27595160859637
"Wedza","2010",8.92909003531634,23.7799375178183,0.00130279967246785
"Wedza","2011",11.3236160261675,48.9786565920886,0.00307694861021089
"Wedza","2012",6.53342853700716,26.3141298713637,8.29161008154829e-05
"Wedza","2013",10.4646272783231,40.8093032609014,0.000780013461018611
"Wedza","2014",11.3805027463456,49.6155016395391,0.00463304316173319
"Wedza","2015",7.73908494467185,21.9545599460017,0
"Wedza","2016",9.14972181196477,40.1298441620434,0.00809536599709627
"Wedza","2017",12.2906681022729,47.1809866539403,0.0283030011203236
"Wedza","2018",9.09402859571059,56.0838060279687,0.00953293768753236
"Wedza","2019",5.81013670050089,17.0776903284969,0.00647836986029812
"Zaka","2000",9.51238571204419,27.9181799252828,0.36950666437236
"Zaka","2001",14.6900824633186,50.0059871365042,0.241644065171097
"Zaka","2002",5.63575329489434,16.6998661931531,0.662840466920798
"Zaka","2003",12.0357061236098,56.7458424685048,0.43254303843486
"Zaka","2004",11.0735212479685,30.8848229643177,1.14770643991948
"Zaka","2005",8.24152085743333,50.3430432071873,0.0692428589459393
"Zaka","2006",10.5030403806116,30.7507654782604,0.0160716016625491
"Zaka","2007",14.8983932558554,90.0370251597143,0.482267940301886
"Zaka","2008",7.61121532402908,39.8096786158926,0.0396330361264571
"Zaka","2009",6.68734239681584,19.9723939866996,0.272257825989258
"Zaka","2010",9.99825293434943,33.2119515435953,0.0043331600804545
"Zaka","2011",10.023529438114,42.934093649364,0.000278463563539416
"Zaka","2012",5.2804093644024,19.8676648933221,0
"Zaka","2013",10.0089796612011,44.9891203475933,0.253373511526825
"Zaka","2014",13.193358296579,40.5852137989858,0.179265842859305
"Zaka","2015",4.84030624694086,12.0268037112905,0.0145092863392932
"Zaka","2016",8.23690223426929,36.4113657951355,0.186962479165773
"Zaka","2017",11.9076393304747,36.4316628322882,0.0917534720602299
"Zaka","2018",8.05237676423274,49.9217650163407,0.0324246535237477
"Zaka","2019",5.24707315621077,20.0471857780335,0
"Zvimba","2000",23.8760041553158,60.4634916234835,0.0515994974192033
"Zvimba","2001",31.8343431417756,152.513270463312,0.0193626123765474
"Zvimba","2002",14.0061502441893,31.9564443307764,0.0486549154504282
"Zvimba","2003",20.5630177492899,60.8475406185085,0.0254185217012741
"Zvimba","2004",25.4664972495358,77.3491493322101,0.0211835169873844
"Zvimba","2005",18.8232315372983,74.3713431117581,0.0121654324123947
"Zvimba","2006",21.3670355856408,64.7926517715057,0.0191296020985539
"Zvimba","2007",28.861659838416,105.722553571182,0.0420897353265419
"Zvimba","2008",26.6189282987779,104.237972160765,0.036560878468192
"Zvimba","2009",21.6052038145323,58.2952602411018,0.0359716874642247
"Zvimba","2010",20.1070256474806,57.3220672815454,0.00564239047715305
"Zvimba","2011",25.9380816504751,86.5395114318997,0.00352126342145846
"Zvimba","2012",22.3597007602377,92.8729303364076,0.00192401456742492
"Zvimba","2013",24.5641968321974,88.5233004414568,0.00345629861143713
"Zvimba","2014",24.4073954812971,80.54291142646,0.00189932050690164
"Zvimba","2015",19.8287705695728,86.0011634750694,0
"Zvimba","2016",22.4015677761449,73.1110321134913,0
"Zvimba","2017",22.6166841672367,98.1996679094492,0.00355887462895171
"Zvimba","2018",21.7919866705578,103.13616116456,0.000136389971400301
"Zvimba","2019",13.6330797812636,46.2645598932224,0.0534444696171775
"Zvishavane","2000",5.64815087135663,14.0445400136651,0.127069260882669
"Zvishavane","2001",11.8353267017634,47.1177167940374,0.135219937550274
"Zvishavane","2002",4.54643228822106,16.0594969605698,0.27652361232413
"Zvishavane","2003",8.78336842386813,35.0680180597539,0.158293287458775
"Zvishavane","2004",9.09548973692452,26.8641186085402,0.339586143406546
"Zvishavane","2005",8.39896232176332,43.8681724589245,0.00414887857733964
"Zvishavane","2006",9.30164451010836,23.5461556868226,0.0904743422921741
"Zvishavane","2007",8.78306189839805,48.2640091830609,0.102812970003944
"Zvishavane","2008",6.28896628795478,29.7781414713345,0.0121171571522342
"Zvishavane","2009",7.10946472991377,19.1144464145396,0.0721895697809968
"Zvishavane","2010",8.76073683563293,25.4818037346882,0.138891970119028
"Zvishavane","2011",8.94238312488901,53.3221049070358,0.0177683672838041
"Zvishavane","2012",4.84140645933823,15.0338561041682,0.0337355929751913
"Zvishavane","2013",7.17403250644636,30.6815001844191,0.109761737789
"Zvishavane","2014",10.2491814004997,35.1941112596615,0.0489079062864595
"Zvishavane","2015",4.36965868514356,12.1017106517273,0.0199850194794742
"Zvishavane","2016",7.12318090176379,26.8838022066098,0.0633983178792964
"Zvishavane","2017",9.69629745552933,37.1676500784416,0.174015749538632
"Zvishavane","2018",7.7322409861993,42.4245950274608,0.0510836864293749
"Zvishavane","2019",4.51943767002738,15.5333367977072,0
