"District","Year","Month","AverageEVI","MaxEVI","MinEVI","MedianEVI"
"Zvimba","2014","11",0.149491118058265,0.211712710143512,-0.133168150486836,0.166308320020423
"Zvishavane","2014","11",0.173026580786003,0.25260636321838,-0.0639464104929928,0.199317778574472
"Beitbridge","2015","05",0.215970181566813,0.29310560953146,0.108700987835609,0.213247011475107
"Bikita","2015","05",0.301767736132443,0.390316001975811,0.157530836580626,0.293848136234495
"Bindura","2015","05",0.329867934748364,0.431468217729942,0.254197203016618,0.327082873218447
"Binga","2015","05",0.267553774686695,0.337438743674616,0.215169295422005,0.262820577986319
"Bubi","2015","05",0.290403793415854,0.381576600335738,0.236112343490844,0.283909979655295
"Buhera","2015","05",0.277027949950317,0.365015301500755,0.233694848868171,0.271803944953918
"Bulawayo","2015","05",0.259747789084505,0.340311271238035,0.209659089741273,0.253645180486529
"Bulilima (North)","2015","05",0.260889354595748,0.327875434424438,0.21108475333927,0.254083456523204
"Centenary","2015","05",0.331275770138653,0.452679947082577,0.177734511176429,0.332145764893422
"Chegutu","2015","05",0.313355456762277,0.413464429106163,0.259726152327787,0.30137068255882
"Chikomba","2015","05",0.291857532603945,0.376498148430394,0.186497288599043,0.289470539235392
"Chimanimani","2015","05",0.37271495487785,0.482073152449589,0.316865500804112,0.360389534571962
"Chipinge","2015","05",0.293948962073798,0.391644087323673,0.179601209462506,0.288553549226136
"Chiredzi","2015","05",0.246757307055731,0.326550441037924,0.0793127030214549,0.246647430511914
"Chirumhanzu","2015","05",0.275750098782397,0.368702334130474,0.125810146452691,0.272889257708144
"Chivi","2015","05",0.263106425101682,0.370295779862982,0.129578558474833,0.259335531426818
"Gokwe North","2015","05",0.340614597403276,0.439149431969131,0.273581903756669,0.331465794913443
"Gokwe South","2015","05",0.293370635948039,0.366251454246067,0.240869885073096,0.288615697928924
"Goromonzi","2015","05",0.311160670983305,0.414053366960999,0.25347840646582,0.304764584575682
"Guruve","2015","05",0.340683537537764,0.460351289451334,0.269971761596165,0.33465959436061
"Gutu","2015","05",0.269949195439611,0.350524991207202,0.196935148559483,0.268482889410882
"Gwanda","2015","05",0.237630902053079,0.329932637191224,0.14046669763585,0.233299253560608
"Gweru","2015","05",0.276011579513675,0.355035711069472,0.204408767326192,0.273875724403823
"Harare","2015","05",0.28002969554975,0.375087523968616,0.235063781470966,0.271915751844138
"Hurungwe","2015","05",0.329582010617439,0.4059396076185,0.268212730802973,0.329457103602574
"Hwange","2015","05",0.301197940436423,0.386187187390857,0.232811487582346,0.299896009853346
"Insiza","2015","05",0.267464396163603,0.377010247398843,0.159123072491834,0.263038757722973
"Kadoma","2015","05",0.330640146919253,0.399984248641144,0.275389400798067,0.325982435197322
"Kariba","2015","05",0.27693703198209,0.337879886827985,0.217721381937205,0.270369248872116
"Kwekwe","2015","05",0.294602189639821,0.391209577110269,0.241097505563263,0.289377090035528
"Lupane","2015","05",0.291476769425157,0.393752170395631,0.234482305387649,0.284089079852125
"Makonde","2015","05",0.335699688374475,0.451403667218727,0.269785967867283,0.328278522143364
"Makoni","2015","05",0.296579021804098,0.384562829498055,0.183485326991714,0.298412370099519
"Mangwe (South)","2015","05",0.237294033225863,0.316947418236368,0.189828686313526,0.232932130402874
"Marondera","2015","05",0.305547558963103,0.401905047762217,0.229803137221464,0.300305035561628
"Masvingo","2015","05",0.28692498580394,0.382000487141359,0.164651570484732,0.28501881094528
"Matobo","2015","05",0.247930551233474,0.325941481811334,0.185021661892902,0.247959225192747
"Mazowe","2015","05",0.316089345709266,0.428033220322987,0.231532667142773,0.315084121104567
"Mberengwa","2015","05",0.261170250567001,0.376596622677249,0.0986934254764521,0.265043241880079
"Mount Darwin","2015","05",0.304688780233859,0.406217553111591,0.182218673857746,0.303645694010863
"Mudzi","2015","05",0.271635617432498,0.351764005277998,0.109237117232309,0.272425256781019
"Murehwa","2015","05",0.308239668692764,0.409508987958456,0.249524626098033,0.302689340178748
"Mutare","2015","05",0.319014678662672,0.454422787160803,0.206794460890514,0.32040477335407
"Mutasa","2015","05",0.353594217576503,0.533362089024137,0.125956504134892,0.353183605667152
"Mutoko","2015","05",0.284292893550522,0.373191026115801,0.200536519179607,0.27663137847179
"Mwenezi","2015","05",0.248036970240407,0.338393478509127,0.0865454640552051,0.250287834390414
"Nkayi","2015","05",0.31451183676233,0.402852633250468,0.260949156862148,0.309915290615391
"Nyanga","2015","05",0.315204929918816,0.497085476001611,0.143963662592437,0.312153830904422
"Rushinga","2015","05",0.290498254604996,0.385371697557105,0.133726789321276,0.291415614583848
"Seke","2015","05",0.297897550388449,0.393815002902521,0.223718051926344,0.29045003093609
"Shamva","2015","05",0.32445257785599,0.412872056256972,0.23957390412103,0.320168103668246
"Shurugwi","2015","05",0.286751748729809,0.369303656508528,0.122607019206208,0.28984292653141
"Tsholotsho","2015","05",0.278941677624552,0.343872496034781,0.223053045167768,0.275781775632976
"Umguza","2015","05",0.2863398939739,0.379757699084727,0.228917491892348,0.28185799398071
"UMP","2015","05",0.282108557532408,0.361676466188067,0.18094581828577,0.274989882823406
"Umzingwane","2015","05",0.271383102867954,0.353646126012358,0.164858885579902,0.269283870311505
"Wedza","2015","05",0.312065055163026,0.399688320723448,0.209660754032092,0.307684808591787
"Zaka","2015","05",0.303724491154851,0.405281737704801,0.102035279422551,0.312355048117429
"Zvimba","2015","05",0.297789629617431,0.405892752162733,0.241555558031023,0.294336687047437
"Zvishavane","2015","05",0.274616575172328,0.3839406445696,0.113449857644653,0.277157291590423
"Beitbridge","2015","12",0.209532383355546,0.394915155678281,0.0796544355009811,0.214195025021078
"Bikita","2015","12",0.236911700699101,0.372144980613904,-0.122364627291141,0.264103983791249
"Bindura","2015","12",0.231158976990704,0.38129960503111,-0.0152299757315325,0.243594100853145
"Binga","2015","12",0.229826742661521,0.314958289683739,-0.0411456596357877,0.247258140106575
"Bubi","2015","12",0.224472332753343,0.308660217312056,-0.0563526397207878,0.241422776469312
"Buhera","2015","12",0.195214451756072,0.316899497845724,0.0410358413399758,0.209384345304058
"Bulawayo","2015","12",0.185336806273251,0.249334610860667,0.0089319564715827,0.196692087505296
"Bulilima (North)","2015","12",0.242588409718213,0.319309246308923,0.0443575065629177,0.254141784575776
"Centenary","2015","12",0.224957329346693,0.383130392954365,0.0363700998429577,0.221463076986867
"Chegutu","2015","12",0.224277460557379,0.346614779966081,0.0424767253978577,0.21754620196026
"Chikomba","2015","12",0.241650463271894,0.376262561458433,-0.0172358632408067,0.240923110682816
"Chimanimani","2015","12",0.262882303269436,0.425503907019867,-0.39338553396721,0.280076140459989
"Chipinge","2015","12",0.204853425044353,0.307320958021217,-0.07619968328734,0.227530128375062
"Chiredzi","2015","12",0.214947030227236,0.342797336362044,-0.0437325512099642,0.230074576087375
"Chirumhanzu","2015","12",0.222706800855083,0.299166336644611,0.0304799129230695,0.239197058156412
"Chivi","2015","12",0.186092594266805,0.301187262432453,-0.100369554035249,0.205926111686487
"Gokwe North","2015","12",0.218126893504709,0.33524982699998,-0.03293048860068,0.217104004501112
"Gokwe South","2015","12",0.23563569791468,0.348778134103197,-0.0464090054466206,0.242559215702087
"Goromonzi","2015","12",0.250917627975522,0.363011575526368,0.0585712440195263,0.257279131497188
"Guruve","2015","12",0.247262171515363,0.428851572746183,-0.0633917335797036,0.248398625505386
"Gutu","2015","12",0.205441076301563,0.30457121523499,-0.085354348912215,0.224912703249288
"Gwanda","2015","12",0.235806469818022,0.305527173811103,0.113911541695593,0.240374996117432
"Gweru","2015","12",0.23477211368315,0.360977650968523,-0.0512386432912695,0.245537381351318
"Harare","2015","12",0.222531854987891,0.327558029664615,0.0418547529561189,0.229905936250511
"Hurungwe","2015","12",0.256012034278519,0.395868257461138,0.100924952659053,0.246085002737688
"Hwange","2015","12",0.307000091340936,0.452516275356429,0.145309335710523,0.31993958866791
"Insiza","2015","12",0.17710065041756,0.294766827090779,-0.0398914055301363,0.178030539680986
"Kadoma","2015","12",0.239836295234611,0.347675920318537,0.0671069862872199,0.233585331698853
"Kariba","2015","12",0.188262971969143,0.293002011490321,0.0223734429813215,0.194496105355022
"Kwekwe","2015","12",0.258252962468909,0.355279912468056,0.0759246621083284,0.259647182276492
"Lupane","2015","12",0.295476002975488,0.401417026935261,-0.0957556323178034,0.323881724118995
"Makonde","2015","12",0.281696429807647,0.41043089639447,0.124929140352185,0.274863486435413
"Makoni","2015","12",0.243358034067151,0.360074440624196,0.0021466652452082,0.247801745168351
"Mangwe (South)","2015","12",0.220066325174365,0.29390674443771,0.0364790683623184,0.235506448876081
"Marondera","2015","12",0.257712312805924,0.391159481328565,0.0252591003988939,0.252926767847875
"Masvingo","2015","12",0.21515205034593,0.338012940753507,-0.088387441020192,0.232537650103381
"Matobo","2015","12",0.221502086519816,0.283881251649708,0.0812885114792578,0.227795280051964
"Mazowe","2015","12",0.25054400778613,0.401753600107953,0.0576381625260557,0.252395863476038
"Mberengwa","2015","12",0.213973433843251,0.279104222566991,0.0206818781923008,0.233184833765561
"Mount Darwin","2015","12",0.236012321172322,0.386413708548086,0.0764784614763793,0.237048013900017
"Mudzi","2015","12",0.21233985699791,0.305110552829274,0.025959319020776,0.212336706319784
"Murehwa","2015","12",0.246723332001828,0.340610964487809,0.0359715410227053,0.251235142135376
"Mutare","2015","12",0.23961065339921,0.434293211447236,0.033839465987767,0.24281718191998
"Mutasa","2015","12",0.264153582621749,0.429117447551033,-0.00605824972344094,0.287269003542469
"Mutoko","2015","12",0.239426390476104,0.321181799329151,0.0930787759948717,0.241848266255779
"Mwenezi","2015","12",0.208440569935902,0.330663593710876,-0.0182091497098028,0.223041446020037
"Nkayi","2015","12",0.290490213503073,0.417918244917185,-0.34205667164236,0.316535212987176
"Nyanga","2015","12",0.234056390544345,0.347704532142378,0.0661793612961894,0.247801032187132
"Rushinga","2015","12",0.196903552151511,0.28743613054035,-0.0362996661852917,0.193358724895131
"Seke","2015","12",0.252150295966181,0.345798004741222,0.0666833248319017,0.268280492804396
"Shamva","2015","12",0.252009079286225,0.38799155819006,0.090212399102439,0.259914188165548
"Shurugwi","2015","12",0.21928631544683,0.289509306316316,-0.0209357558501116,0.228987154611953
"Tsholotsho","2015","12",0.278337894028286,0.385287103093457,0.0491450542860341,0.29661608217107
"Umguza","2015","12",0.238172259530721,0.311472151045188,0.0544816804374301,0.245580567225377
"UMP","2015","12",0.244594875561194,0.34323476686737,0.0569052860055978,0.249902340162433
"Umzingwane","2015","12",0.189422234005431,0.259333958076363,-0.024784704827691,0.196505609551108
"Wedza","2015","12",0.247667258127377,0.376871679338567,-0.00744401064518293,0.254288403892242
"Zaka","2015","12",0.226980531356223,0.346986397167184,-0.0928800720678278,0.251195919111385
"Zvimba","2015","12",0.262988284028515,0.402825727216798,0.124009332658957,0.247000327477839
"Zvishavane","2015","12",0.189827191202907,0.257470052380753,-0.00171708522036244,0.200345912141795
"Beitbridge","2016","06",0.160564529031684,0.239289799669905,0.0380778782166975,0.170853771859501
"Bikita","2016","06",0.23610993800514,0.324123765167961,0.0243422213251441,0.244725648737931
"Bindura","2016","06",0.273243292688373,0.367914066463204,0.17895583065385,0.276017720424763
"Binga","2016","06",0.226878689612099,0.292142767664409,0.179765826421719,0.219926572218754
"Bubi","2016","06",0.242424244563369,0.313557288710044,0.160381009391764,0.238807203933033
"Buhera","2016","06",0.200130903010509,0.25563136897526,0.0812625010212434,0.206671352925828
"Bulawayo","2016","06",0.184377232403563,0.244296890584855,0.0795721350932008,0.18949059903953
"Bulilima (North)","2016","06",0.240340410864407,0.322145286808484,0.113316739100096,0.238000494909737
"Centenary","2016","06",0.246236479979726,0.305475423848215,0.167092801554984,0.247358948394826
"Chegutu","2016","06",0.229477909212105,0.299663071393886,0.163407857413527,0.226233595146133
"Chikomba","2016","06",0.210764830099428,0.303074647401826,0.0281269154420617,0.223239130994685
"Chimanimani","2016","06",0.275090241910178,0.380342323937978,0.10240622097235,0.290267233116629
"Chipinge","2016","06",0.239789467445672,0.328055070743058,0.053031597803503,0.250572899246549
"Chiredzi","2016","06",0.210416275498489,0.295245848180874,0.0602553002365821,0.224038938453697
"Chirumhanzu","2016","06",0.223444852110162,0.319635114484337,0.0968699847281419,0.228851467943144
"Chivi","2016","06",0.212212710797286,0.320888392866403,-0.00663868650009153,0.232718060374701
"Gokwe North","2016","06",0.262709425433287,0.328320998866196,0.194127934442081,0.259487963825126
"Gokwe South","2016","06",0.254954832710225,0.316955755267158,0.192967013599905,0.251683980346692
"Goromonzi","2016","06",0.249690013085148,0.30768467332001,0.203140347193602,0.249383791455204
"Guruve","2016","06",0.247217664062256,0.306266137417533,0.175301819609715,0.245643839655216
"Gutu","2016","06",0.21296213806112,0.289676500951348,0.0765733934184246,0.223332243936559
"Gwanda","2016","06",0.180026517867999,0.253044604705212,-0.0279995517172896,0.198423908126383
"Gweru","2016","06",0.218626550519936,0.295854177812901,0.0636294007330824,0.218598945228952
"Harare","2016","06",0.210154042942196,0.250677636638122,0.174592163920834,0.207800107965152
"Hurungwe","2016","06",0.261051609861562,0.328193335897991,0.110601686744934,0.26380421157793
"Hwange","2016","06",0.242730265503626,0.345944348493247,0.195343349853563,0.230900055189665
"Insiza","2016","06",0.197569946742626,0.267841370771201,0.024019813697281,0.211804146053685
"Kadoma","2016","06",0.249441069063441,0.312809079711703,0.173169529207098,0.251006474661847
"Kariba","2016","06",0.229805289992645,0.302653060122193,0.122334360101189,0.225770280795232
"Kwekwe","2016","06",0.236294797038633,0.292119574393023,0.139238181951934,0.235792315326824
"Lupane","2016","06",0.268624701500188,0.341296289859781,0.207390588147681,0.260248519361516
"Makonde","2016","06",0.285224567767939,0.364557981933631,0.147897084363326,0.283894559722177
"Makoni","2016","06",0.235309376056343,0.298447983609571,0.138005656722672,0.238643299461735
"Mangwe (South)","2016","06",0.203449796087678,0.283484693526567,0.020794928026996,0.216314553234487
"Marondera","2016","06",0.228045718102825,0.288851229888168,0.135103956832468,0.232359875776517
"Masvingo","2016","06",0.217971009021415,0.323003699018846,0.0100974725962492,0.237504052179403
"Matobo","2016","06",0.190418010811246,0.273004280515202,-0.00354397767175849,0.212601385473487
"Mazowe","2016","06",0.255257813808007,0.327782207101832,0.162736497368449,0.254229293519101
"Mberengwa","2016","06",0.216217300026804,0.312676136640031,-0.0241604537439215,0.249885764724391
"Mount Darwin","2016","06",0.223691382758651,0.27991751244618,0.136530476373359,0.223397007255283
"Mudzi","2016","06",0.218093963367977,0.275843273039376,0.127840226750379,0.221031272167756
"Murehwa","2016","06",0.245855746930488,0.305218068396647,0.207668413128003,0.242749398223872
"Mutare","2016","06",0.246605826704046,0.315131466878449,0.104130714519786,0.255991683188434
"Mutasa","2016","06",0.272060673335673,0.395822030672513,-0.117948385162235,0.301528904116335
"Mutoko","2016","06",0.236676167748482,0.290695275539743,0.182234188546329,0.236372373297882
"Mwenezi","2016","06",0.224752366615816,0.327175968291188,0.0250063148385493,0.246131681069419
"Nkayi","2016","06",0.262687511484292,0.329936918227316,0.188232357584032,0.258719974686442
"Nyanga","2016","06",0.233746005826722,0.321888858510541,-0.0481150713764368,0.255266105338981
"Rushinga","2016","06",0.217269155501885,0.275373886755133,0.130375806072425,0.215589019701468
"Seke","2016","06",0.221335278379149,0.289884592832843,0.158509343600357,0.217733448846958
"Shamva","2016","06",0.260099392210078,0.327651699788536,0.178216356043374,0.258617251737603
"Shurugwi","2016","06",0.236160305910677,0.348881588235664,0.0537939943469099,0.26029503081722
"Tsholotsho","2016","06",0.268802778939799,0.34731368575339,0.223658001591486,0.257420667385232
"Umguza","2016","06",0.238410743871839,0.311936460446815,0.172218805095298,0.235372785087076
"UMP","2016","06",0.235932814067386,0.291998246362734,0.15439583341114,0.235020940788576
"Umzingwane","2016","06",0.202971864986527,0.28449712827173,0.0207801715140276,0.222216160703177
"Wedza","2016","06",0.240345141974062,0.331057851984188,0.0349972995411147,0.255023743747355
"Zaka","2016","06",0.247150228602995,0.343142639474997,-0.0155172584075464,0.267204319361849
"Zvimba","2016","06",0.242338353121662,0.308112040449473,0.143398563049538,0.239409830102064
"Zvishavane","2016","06",0.237479472849864,0.317966192788551,-0.00138042690255195,0.26501387829009
"Beitbridge","2017","07",0.163737156090338,0.268938458057972,0.101416932459818,0.157496323636539
"Bikita","2017","07",0.226768319973819,0.321125868401894,0.0455265036058368,0.227629536874372
"Bindura","2017","07",0.245240294865216,0.315056002217198,0.153734851678906,0.234667430639734
"Binga","2017","07",0.215612770349284,0.273600787556583,0.140553794741032,0.213067450204666
"Bubi","2017","07",0.224402941889094,0.306755507443029,0.165666808337838,0.220489306806715
"Buhera","2017","07",0.174221451484605,0.25070725194691,0.069434453106357,0.173804695567003
"Bulawayo","2017","07",0.188291146035646,0.259939318249373,0.0531374563136393,0.191902739682851
"Bulilima (North)","2017","07",0.224242528611059,0.283508383307351,0.177882490049302,0.223241251410732
"Centenary","2017","07",0.25409037158511,0.330503877460115,0.0785153254690831,0.248573962900595
"Chegutu","2017","07",0.213378272319807,0.281173504802711,0.140984600000738,0.211243475858929
"Chikomba","2017","07",0.188718856702392,0.265238440776738,0.0476874334769501,0.189725550769113
"Chimanimani","2017","07",0.259694514473666,0.376065736567756,0.0852696642013709,0.269416647792278
"Chipinge","2017","07",0.263943020446448,0.374248358656566,0.092715733373133,0.272370605331777
"Chiredzi","2017","07",0.248772267550555,0.362831637577939,0.0955915638956764,0.251710421242425
"Chirumhanzu","2017","07",0.203168508936514,0.272628055795247,0.116292855241217,0.207097299796696
"Chivi","2017","07",0.208630004436709,0.314862189366983,0.0607977335062448,0.216605513549463
"Gokwe North","2017","07",0.230082015042725,0.31068986596253,0.15075612681614,0.223784545525599
"Gokwe South","2017","07",0.239413061467016,0.321367634338509,0.178740264544461,0.230038981214685
"Goromonzi","2017","07",0.215240590215424,0.277987347678662,0.133875139963064,0.210275518942535
"Guruve","2017","07",0.252614500248291,0.336214426523835,0.0957928378590998,0.246216502866921
"Gutu","2017","07",0.191254562696501,0.26310633081539,0.0796842827755813,0.19814902475745
"Gwanda","2017","07",0.188179950984197,0.259755643047128,0.0964072344218224,0.18975003644133
"Gweru","2017","07",0.204083899766,0.276009858599782,0.110904440000425,0.202643918309814
"Harare","2017","07",0.190635573587407,0.25411095118927,0.0967675885929057,0.189418387736681
"Hurungwe","2017","07",0.245276472825209,0.325969520041209,0.198338754558325,0.235371905272043
"Hwange","2017","07",0.233506072674214,0.328020576697007,0.19305361712713,0.225709015560167
"Insiza","2017","07",0.19440177286733,0.280274784488345,0.0610938007866962,0.198888425168148
"Kadoma","2017","07",0.232215174412216,0.307152630023363,0.155174610476051,0.227876656675689
"Kariba","2017","07",0.200777039738817,0.304216861004683,0.0661409704328725,0.195576075495484
"Kwekwe","2017","07",0.227033289432057,0.304290911113128,0.158239589240096,0.22225500418441
"Lupane","2017","07",0.257604130660246,0.352942520520225,0.206756670085639,0.245279913564094
"Makonde","2017","07",0.237098303767709,0.315931397484066,0.0996551810896969,0.230671537450171
"Makoni","2017","07",0.19970164583432,0.268760675222434,0.127738059439983,0.200581281515609
"Mangwe (South)","2017","07",0.194017454016253,0.266175851659493,0.105742856420864,0.194145869661607
"Marondera","2017","07",0.194839227651691,0.259718565627036,0.127408593842276,0.19146106051912
"Masvingo","2017","07",0.218480835548693,0.307973676699742,0.0998571392057759,0.223749276178712
"Matobo","2017","07",0.203000025459692,0.274892004239855,0.0941024491277587,0.206781134448388
"Mazowe","2017","07",0.213411877361985,0.281277637762413,0.131104134002326,0.205784586822605
"Mberengwa","2017","07",0.214033199996951,0.311504287221019,0.0609789294466831,0.225315819597149
"Mount Darwin","2017","07",0.234876507390617,0.300001460187962,0.162497825154776,0.228599623983723
"Mudzi","2017","07",0.222773979120133,0.279320687229346,0.163301758487457,0.220355944469713
"Murehwa","2017","07",0.216358557362393,0.279959300687564,0.16681708309463,0.212202648132351
"Mutare","2017","07",0.211910237918125,0.376307315149939,0.094713483310456,0.211335258570512
"Mutasa","2017","07",0.246752815675764,0.469621496814966,0.052506678674241,0.271700524870122
"Mutoko","2017","07",0.23663879649232,0.301376797824085,0.173062699286678,0.227388863239004
"Mwenezi","2017","07",0.210488950008445,0.301066408947398,0.0899703130602478,0.214515658625283
"Nkayi","2017","07",0.246923970535293,0.331721325042582,0.168432501937115,0.238117198518597
"Nyanga","2017","07",0.240819323054657,0.4464697095866,0.0618125131534071,0.245993179520179
"Rushinga","2017","07",0.214482348603265,0.269902737127519,0.153028528171322,0.21144479847432
"Seke","2017","07",0.18944328125996,0.257257515928037,0.113952937126583,0.1878219852146
"Shamva","2017","07",0.262075745268037,0.338857706976701,0.14720202967015,0.253347164874909
"Shurugwi","2017","07",0.212441294874759,0.288260451104978,0.118235635913428,0.215885730366324
"Tsholotsho","2017","07",0.249020384312455,0.312830004626584,0.163752128077312,0.250735769351241
"Umguza","2017","07",0.234786977057827,0.31586032721676,0.17120680960504,0.231435648282541
"UMP","2017","07",0.234136531453094,0.295091824246719,0.161783573375344,0.226555381781445
"Umzingwane","2017","07",0.215877312490204,0.303154969045876,0.0482772704000926,0.222777890622924
"Wedza","2017","07",0.196126191654845,0.279105841781873,0.078120865952754,0.202501783324261
"Zaka","2017","07",0.234307192958359,0.335774915738462,0.0451644680242842,0.250585930740817
"Zvimba","2017","07",0.207291985458636,0.275364742344792,0.131632632336859,0.205397150050108
"Zvishavane","2017","07",0.212616600732928,0.30991798222718,0.0637125637136239,0.224967476199014
